                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.2482,                0.68543,                   1.16,                0.86625,                0.81101,                 0.8881,                 0.4938,                  1.551,                 1.0386,                 1.4299,             0.00072257,             0.00072257,             0.00072257
                     24,                 1.2406,                0.71179,                 1.1519,                 0.7358,                0.84364,                 0.8412,                 0.4983,                 1.4695,                 1.5058,                 1.3985,             0.00075289,             0.00075289,             0.00075289
                     25,                  1.183,                0.68973,                   1.08,                0.74234,                 0.6847,                0.70015,                 0.4415,                 1.6227,                 1.5612,                 1.6477,             0.00078307,             0.00078307,             0.00078307
                     26,                 1.2149,                0.66803,                 1.0792,                0.82016,                0.63521,                0.73505,                0.40368,                 1.7584,                 1.3793,                 1.6713,             0.00081312,             0.00081312,             0.00081312
                     27,                 1.2846,                0.76648,                 1.1414,                  0.853,                0.72643,                 0.7823,                0.49023,                 1.4358,                 1.3968,                 1.3512,             0.00084304,             0.00084304,             0.00084304
                     28,                 1.2871,                0.71384,                 1.1537,                0.85498,                0.84238,                0.87746,                0.49814,                 1.5209,                 1.0409,                 1.4008,             0.00087283,             0.00087283,             0.00087283
                     29,                 1.1548,                0.64578,                 1.0734,                0.85498,                0.84238,                0.87746,                0.49814,                 1.5209,                 1.0409,                 1.4008,             0.00090249,             0.00090249,             0.00090249
                     30,                  1.257,                0.68795,                 1.1213,                0.92237,                0.75597,                0.89108,                 0.3862,                 2.0023,                0.95558,                 1.8625,             0.00093201,             0.00093201,             0.00093201
                     31,                 1.3037,                0.72431,                 1.1697,                 0.7774,                0.76061,                0.77121,                0.35942,                 1.9423,                 1.1892,                 1.7494,             0.00096141,             0.00096141,             0.00096141
                     32,                  1.367,                0.71497,                 1.2723,                0.80874,                0.83616,                 0.8522,                0.55494,                 1.3553,                 1.2546,                  1.238,             0.00099067,             0.00099067,             0.00099067
                     33,                 1.4462,                0.76065,                 1.1572,                0.80874,                0.83616,                 0.8522,                0.55494,                 1.3553,                 1.2546,                  1.238,              0.0010198,              0.0010198,              0.0010198
                     34,                 1.3642,                0.77447,                 1.1944,                0.71148,                0.83062,                0.84866,                0.55963,                 1.3289,                 1.2746,                 1.2239,              0.0010384,              0.0010384,              0.0010384
                     35,                 1.4629,                0.78026,                 1.2531,                0.60862,                0.84629,                0.76766,                0.39722,                 1.7068,                 1.2138,                 1.4442,              0.0010384,              0.0010384,              0.0010384
                     36,                 1.2626,                0.75084,                 1.1651,                0.80419,                0.86197,                0.82228,                0.39865,                 1.7648,                 1.1513,                 1.5677,              0.0010362,              0.0010362,              0.0010362
                     37,                 1.3269,                0.74963,                 1.1809,                0.80419,                0.86197,                0.82228,                0.39865,                 1.7648,                 1.1513,                 1.5677,               0.001034,               0.001034,               0.001034
                     38,                  1.325,                0.76561,                 1.1315,                0.75659,                0.81992,                0.84632,                0.40612,                 1.8346,                 1.5376,                 1.6741,              0.0010318,              0.0010318,              0.0010318
                     39,                 1.3678,                0.90262,                 1.1734,                 0.7357,                0.79019,                0.88919,                0.50086,                 1.6263,                 1.8034,                 1.5309,              0.0010296,              0.0010296,              0.0010296
                     40,                 1.2021,                0.72685,                 1.1585,                0.63784,                0.79563,                0.85073,                0.55553,                 1.3243,                 1.5997,                 1.2982,              0.0010274,              0.0010274,              0.0010274
                     41,                 1.2427,                0.78955,                 1.1572,                0.63784,                0.79563,                0.85073,                0.55553,                 1.3243,                 1.5997,                 1.2982,              0.0010252,              0.0010252,              0.0010252
                     42,                 1.2578,                0.73573,                 1.1448,                0.58114,                0.61866,                0.71302,                0.47101,                 1.3317,                 2.0978,                 1.2868,               0.001023,               0.001023,               0.001023
                     43,                 1.2234,                0.74338,                 1.1164,                0.78081,                0.84086,                0.91006,                0.54753,                 1.5487,                 1.2364,                 1.4116,              0.0010208,              0.0010208,              0.0010208
                     44,                 1.2644,                0.75119,                 1.1435,                0.85015,                0.89167,                0.87359,                0.44902,                 1.8532,                 1.2086,                 1.6437,              0.0010186,              0.0010186,              0.0010186
                     45,                  1.244,                0.70603,                 1.1287,                0.85015,                0.89167,                0.87359,                0.44902,                 1.8532,                 1.2086,                 1.6437,              0.0010164,              0.0010164,              0.0010164
                     46,                  1.162,                0.68144,                 1.1094,                0.76783,                0.88474,                0.82825,                0.47581,                 1.5656,                 1.8901,                 1.4417,              0.0010142,              0.0010142,              0.0010142
                     47,                 1.2116,                0.76525,                 1.1132,                0.68681,                0.90222,                0.82948,                 0.4918,                 1.5112,                 2.2979,                 1.3918,               0.001012,               0.001012,               0.001012
                     48,                 1.2124,                0.73786,                 1.1513,                0.90189,                0.93724,                0.93008,                0.59112,                 1.3738,                 0.9663,                 1.3178,              0.0010098,              0.0010098,              0.0010098
                     49,                 1.2289,                0.75446,                 1.1548,                0.90189,                0.93724,                0.93008,                0.59112,                 1.3738,                 0.9663,                 1.3178,              0.0010076,              0.0010076,              0.0010076
                     50,                 1.3368,                0.79619,                 1.1398,                0.89015,                0.69802,                 0.8063,                0.48868,                 1.5447,                  2.723,                 1.5199,              0.0010054,              0.0010054,              0.0010054
                     51,                 1.4056,                 0.8485,                 1.2382,                0.55027,                 0.6913,                0.64854,                0.45129,                 1.4245,                 5.6326,                 1.4929,              0.0010032,              0.0010032,              0.0010032
                     52,                 1.1716,                0.73807,                 1.0946,                0.84161,                0.83793,                0.88108,                0.53903,                 1.4012,                 1.4921,                 1.3732,               0.001001,               0.001001,               0.001001
                     53,                 1.1702,                0.69671,                 1.0782,                0.84161,                0.83793,                0.88108,                0.53903,                 1.4012,                 1.4921,                 1.3732,             0.00099881,             0.00099881,             0.00099881
                     54,                 1.2771,                0.74128,                 1.1116,                0.71217,                0.83961,                0.83776,                0.48622,                 1.6016,                 1.8194,                 1.5146,             0.00099661,             0.00099661,             0.00099661
                     55,                 1.2026,                0.72406,                 1.1604,                 0.8472,                0.84788,                0.93778,                0.53489,                 1.6264,                  1.415,                 1.4988,             0.00099441,             0.00099441,             0.00099441
                     56,                 1.2023,                 0.6774,                  1.105,                 0.8218,                0.90204,                0.94629,                 0.5257,                  1.637,                 1.0951,                 1.5603,             0.00099221,             0.00099221,             0.00099221
                     57,                 1.2579,                0.69191,                 1.1335,                 0.8218,                0.90204,                0.94629,                 0.5257,                  1.637,                 1.0951,                 1.5603,             0.00099001,             0.00099001,             0.00099001
                     58,                  1.191,                0.65792,                 1.1072,                0.87234,                0.87291,                0.93774,                0.55415,                 1.4943,                0.97192,                 1.4114,             0.00098781,             0.00098781,             0.00098781
                     59,                 1.1651,                0.64311,                 1.1148,                0.91288,                0.91484,                0.95675,                0.58202,                 1.4218,                0.79001,                 1.3194,             0.00098561,             0.00098561,             0.00098561
                     60,                 1.1947,                0.64808,                 1.1132,                0.91595,                0.92976,                0.97555,                0.59513,                 1.4383,                0.70413,                 1.3094,             0.00098341,             0.00098341,             0.00098341
                     61,                 1.2021,                0.64749,                 1.1048,                0.91595,                0.92976,                0.97555,                0.59513,                 1.4383,                0.70413,                 1.3094,             0.00098121,             0.00098121,             0.00098121
                     62,                 1.2397,                0.67008,                 1.1061,                 0.8615,                0.79568,                0.85253,                0.50328,                 1.5326,                 0.9104,                 1.3573,             0.00097901,             0.00097901,             0.00097901
                     63,                 1.1865,                0.65193,                 1.1122,                0.92185,                0.80138,                0.93631,                0.58906,                  1.447,                0.83882,                 1.2898,             0.00097681,             0.00097681,             0.00097681
                     64,                 1.1969,                0.77483,                   1.15,                 0.9508,                0.96501,                0.98242,                0.63245,                 1.4273,                0.65371,                    1.3,             0.00097461,             0.00097461,             0.00097461
                     65,                 1.3537,                0.65395,                 1.1703,                 0.9508,                0.96501,                0.98242,                0.63245,                 1.4273,                0.65371,                    1.3,             0.00097241,             0.00097241,             0.00097241
                     66,                 1.2038,                0.65022,                  1.113,                0.95988,                0.90392,                  0.989,                0.62172,                    1.4,                0.72981,                 1.3277,             0.00097021,             0.00097021,             0.00097021
                     67,                 1.2073,                0.65529,                 1.0926,                0.98166,                0.97395,                  0.995,                0.63326,                 1.4022,                0.62933,                 1.3192,             0.00096801,             0.00096801,             0.00096801
                     68,                 1.2335,                0.66167,                 1.1133,                0.96059,                0.98636,                  0.995,                0.64537,                 1.3584,                0.56728,                 1.2483,             0.00096581,             0.00096581,             0.00096581
                     69,                 1.1709,                0.59524,                 1.0758,                0.96059,                0.98636,                  0.995,                0.64537,                 1.3584,                0.56728,                 1.2483,             0.00096361,             0.00096361,             0.00096361
                     70,                 1.1865,                0.68182,                 1.1325,                0.94971,                0.95049,                0.97574,                0.60842,                 1.4511,                0.66179,                 1.3106,             0.00096141,             0.00096141,             0.00096141
                     71,                 1.1418,                0.65235,                 1.0663,                0.92417,                0.88895,                0.97852,                0.54367,                 1.6641,                0.79573,                 1.4791,             0.00095922,             0.00095922,             0.00095922
                     72,                 1.3171,                0.59892,                  1.146,                0.90205,                0.88872,                0.97276,                0.55851,                 1.6133,                0.77832,                 1.4402,             0.00095702,             0.00095702,             0.00095702
                     73,                 1.2309,                0.65718,                 1.1015,                0.90205,                0.88872,                0.97276,                0.55851,                 1.6133,                0.77832,                 1.4402,             0.00095482,             0.00095482,             0.00095482
                     74,                 1.1335,                0.61182,                 1.1318,                 0.9315,                0.93931,                0.97645,                0.60289,                  1.448,                 0.6615,                 1.3084,             0.00095262,             0.00095262,             0.00095262
                     75,                 1.1648,                0.65409,                  1.097,                0.93203,                0.91111,                0.97806,                0.61091,                 1.4438,                0.61483,                  1.294,             0.00095042,             0.00095042,             0.00095042
                     76,                 1.1225,                 0.6349,                 1.0706,                0.94743,                  0.956,                0.97298,                0.62006,                 1.3935,                0.59309,                 1.2457,             0.00094822,             0.00094822,             0.00094822
                     77,                 1.1858,                 0.6125,                 1.0998,                0.94743,                  0.956,                0.97298,                0.62006,                 1.3935,                0.59309,                 1.2457,             0.00094602,             0.00094602,             0.00094602
                     78,                 1.1144,                0.58202,                  1.056,                0.95448,                0.98131,                0.97056,                0.60403,                 1.4218,                0.55796,                 1.2739,             0.00094382,             0.00094382,             0.00094382
                     79,                 1.0676,                0.55343,                 1.0749,                0.96319,                0.98305,                0.97104,                0.63699,                 1.3061,                0.51895,                 1.1978,             0.00094162,             0.00094162,             0.00094162
                     80,                 1.0937,                0.56386,                 1.0551,                0.93058,                0.98333,                0.97363,                0.64895,                 1.2333,                0.53098,                 1.1542,             0.00093942,             0.00093942,             0.00093942
                     81,                 1.0978,                0.63422,                  1.128,                0.93058,                0.98333,                0.97363,                0.64895,                 1.2333,                0.53098,                 1.1542,             0.00093722,             0.00093722,             0.00093722
                     82,                 1.1911,                0.61646,                 1.1302,                0.87989,                0.94017,                0.93354,                0.57562,                 1.5031,                0.68085,                 1.3093,             0.00093502,             0.00093502,             0.00093502
                     83,                 1.2098,                0.62933,                 1.1398,                 0.9481,                0.94699,                0.96046,                0.59297,                 1.4618,                0.56128,                 1.2948,             0.00093282,             0.00093282,             0.00093282
                     84,                 1.1795,                0.59844,                 1.1339,                0.91406,                0.97191,                0.97995,                0.63006,                 1.3559,                0.58443,                 1.2598,             0.00093062,             0.00093062,             0.00093062
                     85,                 1.1993,                0.57813,                 1.0628,                0.91406,                0.97191,                0.97995,                0.63006,                 1.3559,                0.58443,                 1.2598,             0.00092842,             0.00092842,             0.00092842
                     86,                 1.1903,                0.59063,                 1.1042,                0.93769,                0.93005,                0.97838,                  0.637,                 1.3595,                0.62729,                 1.2437,             0.00092622,             0.00092622,             0.00092622
                     87,                 1.1516,                0.57955,                 1.1249,                0.93081,                0.95059,                0.98883,                0.62054,                 1.4572,                0.61793,                 1.3103,             0.00092402,             0.00092402,             0.00092402
                     88,                 1.0863,                0.56483,                 1.0614,                0.86431,                0.96947,                0.98678,                 0.5826,                  1.517,                 0.6841,                 1.3478,             0.00092182,             0.00092182,             0.00092182
                     89,                  1.191,                0.58981,                  1.131,                0.86431,                0.96947,                0.98678,                 0.5826,                  1.517,                 0.6841,                 1.3478,             0.00091962,             0.00091962,             0.00091962
                     90,                 1.1402,                0.57714,                 1.1132,                0.87307,                0.95736,                0.99247,                0.60447,                 1.4534,                0.68598,                 1.3013,             0.00091742,             0.00091742,             0.00091742
                     91,                 1.1264,                0.67791,                 1.0768,                 0.9257,                0.97445,                 0.9905,                0.66048,                 1.2254,                 0.5575,                 1.1735,             0.00091522,             0.00091522,             0.00091522
                     92,                 1.1422,                0.59233,                 1.0753,                0.95823,                0.95604,                  0.995,                0.67268,                 1.2224,                0.51744,                 1.1769,             0.00091302,             0.00091302,             0.00091302
                     93,                 1.1225,                0.61995,                 1.1145,                0.95823,                0.95604,                  0.995,                0.67268,                 1.2224,                0.51744,                 1.1769,             0.00091082,             0.00091082,             0.00091082
                     94,                 1.1469,                 0.6338,                 1.1029,                0.94957,                0.94256,                0.99377,                 0.6384,                 1.3479,                0.54067,                 1.2519,             0.00090862,             0.00090862,             0.00090862
                     95,                 1.1087,                0.61974,                 1.0328,                0.95266,                0.96651,                 0.9915,                0.62898,                 1.3948,                0.50854,                 1.2661,             0.00090642,             0.00090642,             0.00090642
                     96,                 1.0803,                0.62099,                   1.08,                0.98082,                 0.9938,                  0.995,                0.64415,                  1.378,                0.48586,                  1.247,             0.00090422,             0.00090422,             0.00090422
                     97,                 1.1762,                0.59142,                 1.0603,                0.98082,                 0.9938,                  0.995,                0.64415,                  1.378,                0.48586,                  1.247,             0.00090202,             0.00090202,             0.00090202
                     98,                 1.0747,                0.54162,                 1.0466,                0.98129,                0.97812,                  0.995,                0.64197,                 1.4008,                0.49411,                 1.2612,             0.00089982,             0.00089982,             0.00089982
                     99,                 1.1015,                0.55521,                   1.05,                0.97497,                0.99579,                  0.995,                 0.6381,                  1.386,                0.48307,                 1.2817,             0.00089762,             0.00089762,             0.00089762
                    100,                 1.1482,                0.56657,                 1.0917,                0.92022,                0.97608,                0.99377,                0.62994,                 1.4233,                0.55498,                 1.3004,             0.00089542,             0.00089542,             0.00089542
                    101,                 1.1548,                0.55675,                 1.0812,                0.92022,                0.97608,                0.99377,                0.62994,                 1.4233,                0.55498,                 1.3004,             0.00089322,             0.00089322,             0.00089322
                    102,                 1.0623,                0.56141,                 1.0672,                0.75727,                0.92339,                0.95424,                0.59621,                 1.4779,                0.93054,                 1.3165,             0.00089102,             0.00089102,             0.00089102
                    103,                 1.1379,                 0.5762,                  1.068,                 0.9168,                0.92159,                0.97618,                0.58434,                 1.5744,                0.75297,                 1.3791,             0.00088882,             0.00088882,             0.00088882
                    104,                  1.092,                0.60855,                  1.069,                0.97625,                0.95333,                  0.995,                 0.5872,                 1.5463,                0.51829,                 1.3679,             0.00088662,             0.00088662,             0.00088662
                    105,                 1.1471,                0.57012,                 1.1414,                0.97625,                0.95333,                  0.995,                 0.5872,                 1.5463,                0.51829,                 1.3679,             0.00088442,             0.00088442,             0.00088442
                    106,                 1.1049,                0.54588,                 1.0703,                 0.9906,                0.96228,                  0.995,                0.63472,                 1.3855,                0.51604,                 1.2474,             0.00088222,             0.00088222,             0.00088222
                    107,                 1.0819,                0.54786,                 1.0682,                 0.9884,                0.96117,                  0.995,                0.64384,                 1.3446,                0.51767,                 1.2455,             0.00088002,             0.00088002,             0.00088002
                    108,                 1.0882,                0.55752,                 1.0925,                0.99276,                0.94275,                  0.995,                0.61711,                 1.4555,                0.53738,                 1.3646,             0.00087782,             0.00087782,             0.00087782
                    109,                 1.1105,                 0.5463,                 1.0599,                0.99276,                0.94275,                  0.995,                0.61711,                 1.4555,                0.53738,                 1.3646,             0.00087562,             0.00087562,             0.00087562
                    110,                 1.0206,                0.51737,                 1.0395,                0.98585,                0.96939,                  0.995,                0.60318,                 1.5095,                0.53144,                 1.4074,             0.00087342,             0.00087342,             0.00087342
                    111,                 1.0679,                0.52625,                 1.0794,                0.97007,                0.99527,                  0.995,                0.62838,                 1.4503,                0.49465,                 1.3478,             0.00087122,             0.00087122,             0.00087122
                    112,                 1.0985,                0.51233,                  1.083,                0.97292,                0.98422,                0.99377,                0.63674,                 1.3691,                0.50845,                 1.2817,             0.00086902,             0.00086902,             0.00086902
                    113,                 1.0158,                0.49682,                 1.0592,                0.97292,                0.98422,                0.99377,                0.63674,                 1.3691,                0.50845,                 1.2817,             0.00086682,             0.00086682,             0.00086682
                    114,                 1.0764,                0.52045,                 1.0803,                 0.9494,                0.95084,                0.95557,                0.54305,                 1.5451,                0.64805,                 1.4125,             0.00086462,             0.00086462,             0.00086462
                    115,                 1.1547,                0.56014,                 1.1169,                0.91184,                0.86348,                0.89669,                0.52516,                 1.5908,                 0.8507,                 1.3849,             0.00086242,             0.00086242,             0.00086242
                    116,                 1.0375,                 0.5352,                 1.0522,                0.72679,                0.75999,                0.80797,                 0.4377,                 1.7644,                 1.4204,                 1.4338,             0.00086023,             0.00086023,             0.00086023
                    117,                 1.1374,                0.57254,                 1.0715,                0.72679,                0.75999,                0.80797,                 0.4377,                 1.7644,                 1.4204,                 1.4338,             0.00085803,             0.00085803,             0.00085803
                    118,                 1.0552,                0.53764,                 1.0619,                0.72721,                0.76537,                0.80421,                0.44412,                 1.7022,                 1.3244,                 1.3995,             0.00085583,             0.00085583,             0.00085583
                    119,                 1.1097,                0.52626,                 1.0775,                0.75674,                0.85167,                0.90387,                0.52454,                 1.6189,                0.94945,                 1.3749,             0.00085363,             0.00085363,             0.00085363
                    120,                 1.0935,                0.55724,                 1.0963,                 0.8986,                0.86083,                0.95403,                0.62726,                 1.3673,                0.67418,                  1.239,             0.00085143,             0.00085143,             0.00085143
                    121,                 1.1751,                0.55975,                 1.1819,                 0.8986,                0.86083,                0.95403,                0.62726,                 1.3673,                0.67418,                  1.239,             0.00084923,             0.00084923,             0.00084923
                    122,                 1.1061,                0.53707,                 1.0848,                0.83588,                0.96829,                 0.9813,                0.69261,                 1.1573,                0.60709,                 1.1176,             0.00084703,             0.00084703,             0.00084703
                    123,                 1.1638,                0.52846,                 1.0957,                0.94841,                0.96086,                0.99125,                 0.6946,                 1.1805,                0.49931,                 1.1352,             0.00084483,             0.00084483,             0.00084483
                    124,                 1.1089,                0.51129,                 1.0638,                0.96388,                0.94114,                0.99158,                0.64684,                 1.3791,                0.51355,                 1.2484,             0.00084263,             0.00084263,             0.00084263
                    125,                 1.0651,                0.53177,                 1.0604,                0.96388,                0.94114,                0.99158,                0.64684,                 1.3791,                0.51355,                 1.2484,             0.00084043,             0.00084043,             0.00084043
                    126,                 1.1257,                0.51868,                 1.1062,                0.96878,                0.97512,                0.97289,                0.55124,                 1.6761,                0.53973,                 1.4663,             0.00083823,             0.00083823,             0.00083823
                    127,                 1.0341,                0.50938,                 1.0776,                 0.9569,                 0.9761,                0.98122,                0.54482,                 1.7579,                0.57261,                 1.5318,             0.00083603,             0.00083603,             0.00083603
                    128,                 1.1832,                 0.5515,                 1.1503,                0.93064,                 0.9529,                 0.9771,                0.58202,                 1.6447,                0.58394,                 1.4215,             0.00083383,             0.00083383,             0.00083383
                    129,                 1.0766,                0.60864,                 1.0819,                0.93064,                 0.9529,                 0.9771,                0.58202,                 1.6447,                0.58394,                 1.4215,             0.00083163,             0.00083163,             0.00083163
                    130,                 1.0178,                0.52427,                 1.0286,                0.94219,                0.97091,                0.99271,                0.64819,                 1.4463,                0.53243,                 1.2947,             0.00082943,             0.00082943,             0.00082943
                    131,                 1.0394,                0.52042,                 1.0136,                0.96242,                0.97083,                 0.9918,                0.67807,                  1.301,                0.53568,                 1.2299,             0.00082723,             0.00082723,             0.00082723
                    132,                 1.0463,                0.55101,                 1.0734,                0.94171,                0.96761,                0.98389,                0.69855,                 1.1932,                0.51561,                 1.1713,             0.00082503,             0.00082503,             0.00082503
                    133,                 1.1515,                0.55173,                 1.0934,                0.94171,                0.96761,                0.98389,                0.69855,                 1.1932,                0.51561,                 1.1713,             0.00082283,             0.00082283,             0.00082283
                    134,                 1.1607,                0.59073,                 1.1122,                0.92687,                0.97272,                0.98122,                0.69663,                 1.1818,                0.53842,                 1.1566,             0.00082063,             0.00082063,             0.00082063
                    135,                 1.1402,                0.54909,                 1.0534,                0.87724,                0.98903,                  0.995,                0.66933,                 1.2889,                0.52401,                 1.2005,             0.00081843,             0.00081843,             0.00081843
                    136,                 1.0216,                0.56527,                 1.0436,                0.90234,                0.95614,                 0.9905,                0.63389,                 1.4536,                 0.5411,                 1.2921,             0.00081623,             0.00081623,             0.00081623
                    137,                  1.023,                0.52553,                  1.055,                0.90234,                0.95614,                 0.9905,                0.63389,                 1.4536,                 0.5411,                 1.2921,             0.00081403,             0.00081403,             0.00081403
                    138,                 1.0456,                0.52385,                  1.061,                0.95857,                0.94486,                0.98992,                0.59816,                 1.5668,                0.57319,                 1.3617,             0.00081183,             0.00081183,             0.00081183
                    139,                 1.0879,                0.53252,                 1.0787,                0.96671,                0.95758,                0.98869,                0.60915,                   1.55,                0.55413,                 1.3531,             0.00080963,             0.00080963,             0.00080963
                    140,                 1.1134,                0.54181,                 1.0844,                0.94595,                0.99816,                0.99115,                0.62913,                 1.4124,                0.50021,                 1.2562,             0.00080743,             0.00080743,             0.00080743
                    141,                 1.0299,                0.52206,                 1.0329,                0.94595,                0.99816,                0.99115,                0.62913,                 1.4124,                0.50021,                 1.2562,             0.00080523,             0.00080523,             0.00080523
                    142,                 1.0022,                0.52328,                 1.0268,                0.95206,                  0.975,                0.99233,                0.66039,                   1.27,                0.48282,                 1.1749,             0.00080303,             0.00080303,             0.00080303
                    143,                  1.079,                0.55363,                 1.0484,                0.93932,                0.95998,                0.99254,                0.68445,                 1.2313,                0.50471,                 1.1518,             0.00080083,             0.00080083,             0.00080083
                    144,                 1.0004,                0.53246,                 1.0232,                0.91093,                0.95718,                0.96818,                0.63888,                 1.2801,                0.54119,                 1.1757,             0.00079863,             0.00079863,             0.00079863
                    145,                 1.0411,                0.55264,                 1.0673,                0.91093,                0.95718,                0.96818,                0.63888,                 1.2801,                0.54119,                 1.1757,             0.00079643,             0.00079643,             0.00079643
                    146,                 1.0558,                0.57195,                 1.0571,                0.96517,                0.98317,                0.96649,                0.63705,                 1.3003,                0.50115,                 1.1812,             0.00079423,             0.00079423,             0.00079423
                    147,                 1.0024,                0.50696,                  1.024,                0.96393,                0.98333,                0.96289,                0.63067,                  1.322,                0.49804,                 1.1999,             0.00079203,             0.00079203,             0.00079203
                    148,                 1.0448,                0.53182,                 1.0532,                0.96491,                0.98333,                 0.9706,                0.64372,                 1.3204,                0.49188,                 1.2085,             0.00078983,             0.00078983,             0.00078983
                    149,                0.99072,                0.51226,                 1.0101,                0.96491,                0.98333,                 0.9706,                0.64372,                 1.3204,                0.49188,                 1.2085,             0.00078763,             0.00078763,             0.00078763
                    150,                 1.0146,                0.56297,                 1.0454,                0.97927,                 0.9899,                  0.995,                0.67421,                 1.2596,                 0.4447,                 1.1859,             0.00078543,             0.00078543,             0.00078543
                    151,                 0.9894,                0.51087,                 1.0737,                0.96824,                 0.9872,                  0.995,                0.67862,                 1.2723,                 0.4613,                 1.1916,             0.00078323,             0.00078323,             0.00078323
                    152,                0.94853,                0.47712,                 1.0145,                0.97157,                  0.985,                  0.995,                0.67719,                 1.2711,                0.45284,                 1.1905,             0.00078103,             0.00078103,             0.00078103
                    153,                0.96647,                0.47114,                 1.0292,                0.97157,                  0.985,                  0.995,                0.67719,                 1.2711,                0.45284,                 1.1905,             0.00077883,             0.00077883,             0.00077883
