                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.93999,                0.44251,                 1.0603,                0.99283,                      1,                  0.995,                0.66934,                 1.2838,                0.41203,                 1.1937,             0.00056472,             0.00056472,             0.00056472
                    152,                0.91183,                 0.4632,                 1.0049,                0.99017,                      1,                  0.995,                0.67028,                 1.2844,                 0.4097,                 1.2031,             0.00056105,             0.00056105,             0.00056105
                    153,                0.93243,                0.44461,                   1.02,                0.99017,                      1,                  0.995,                0.67028,                 1.2844,                 0.4097,                 1.2031,             0.00055739,             0.00055739,             0.00055739
                    154,                0.98616,                 0.4552,                 1.0203,                0.98769,                      1,                  0.995,                0.63542,                 1.3958,                0.43062,                 1.2858,             0.00055372,             0.00055372,             0.00055372
                    155,                 1.0067,                0.47528,                 1.0524,                0.98476,                0.99646,                  0.995,                 0.5968,                 1.5515,                0.46663,                 1.4117,             0.00055006,             0.00055006,             0.00055006
                    156,                 1.0099,                0.49073,                 1.0797,                0.99166,                      1,                  0.995,                0.60541,                 1.5456,                 0.4614,                 1.4029,             0.00054639,             0.00054639,             0.00054639
                    157,                0.98942,                0.48742,                 1.0528,                0.99166,                      1,                  0.995,                0.60541,                 1.5456,                 0.4614,                 1.4029,             0.00054272,             0.00054272,             0.00054272
                    158,                0.95891,                0.49265,                  1.025,                0.99027,                      1,                  0.995,                0.61938,                 1.4935,                0.43926,                 1.3561,             0.00053906,             0.00053906,             0.00053906
                    159,                0.89742,                0.46221,                 1.0273,                0.99165,                      1,                  0.995,                0.65096,                 1.3757,                0.42057,                 1.2656,             0.00053539,             0.00053539,             0.00053539
                    160,                0.92096,                0.45201,                 1.0424,                0.98665,                      1,                  0.995,                0.65286,                 1.3662,                0.42325,                 1.2702,             0.00053172,             0.00053172,             0.00053172
                    161,                0.84403,                0.40286,                  1.008,                0.98665,                      1,                  0.995,                0.65286,                 1.3662,                0.42325,                 1.2702,             0.00052806,             0.00052806,             0.00052806
                    162,                0.89326,                0.43473,                0.98363,                0.98685,                      1,                  0.995,                0.60944,                 1.4846,                0.45689,                 1.3537,             0.00052439,             0.00052439,             0.00052439
                    163,                0.90641,                0.42682,                0.99847,                0.98928,                      1,                  0.995,                0.60895,                 1.5303,                0.46249,                 1.3879,             0.00052073,             0.00052073,             0.00052073
                    164,                0.96841,                0.46674,                 1.0757,                0.99201,                      1,                  0.995,                0.62147,                 1.4704,                0.43203,                 1.3322,             0.00051706,             0.00051706,             0.00051706
                    165,                0.91913,                0.45851,                 1.0261,                0.99201,                      1,                  0.995,                0.62147,                 1.4704,                0.43203,                 1.3322,             0.00051339,             0.00051339,             0.00051339
                    166,                 1.0147,                0.45166,                 1.0287,                0.98723,                      1,                  0.995,                0.65067,                 1.3937,                0.41311,                 1.2722,             0.00050973,             0.00050973,             0.00050973
                    167,                 1.0108,                0.49175,                 1.0466,                0.98705,                      1,                  0.995,                0.66132,                  1.347,                0.40121,                  1.246,             0.00050606,             0.00050606,             0.00050606
                    168,                0.91216,                0.43319,                0.99785,                0.98915,                      1,                  0.995,                0.66139,                 1.3532,                0.40185,                  1.255,             0.00050239,             0.00050239,             0.00050239
                    169,                0.90361,                0.43299,                 1.0138,                0.98915,                      1,                  0.995,                0.66139,                 1.3532,                0.40185,                  1.255,             0.00049873,             0.00049873,             0.00049873
                    170,                0.97838,                0.47976,                 1.0442,                0.99184,                      1,                  0.995,                0.65328,                 1.3727,                0.40953,                 1.2611,             0.00049506,             0.00049506,             0.00049506
                    171,                0.91726,                0.46061,                 1.0047,                0.98963,                      1,                  0.995,                0.65706,                 1.3679,                0.41967,                 1.2517,              0.0004914,              0.0004914,              0.0004914
                    172,                0.88716,                0.44433,                 0.9917,                0.98763,                      1,                  0.995,                0.65105,                 1.4049,                0.42708,                 1.2756,             0.00048773,             0.00048773,             0.00048773
                    173,                0.92243,                0.43485,                 1.0146,                0.98763,                      1,                  0.995,                0.65105,                 1.4049,                0.42708,                 1.2756,             0.00048406,             0.00048406,             0.00048406
                    174,                 0.9209,                0.46213,                 1.0393,                0.98736,                      1,                  0.995,                0.64472,                 1.4786,                0.43056,                 1.3093,              0.0004804,              0.0004804,              0.0004804
                    175,                0.88845,                0.43186,                 1.0021,                0.99058,                      1,                  0.995,                0.61229,                 1.5051,                0.44417,                 1.3414,             0.00047673,             0.00047673,             0.00047673
                    176,                0.88082,                0.41212,                 1.0261,                0.99127,                      1,                  0.995,                0.63695,                 1.4184,                0.42393,                 1.2976,             0.00047306,             0.00047306,             0.00047306
                    177,                0.87081,                0.41186,                 1.0105,                0.99127,                      1,                  0.995,                0.63695,                 1.4184,                0.42393,                 1.2976,              0.0004694,              0.0004694,              0.0004694
                    178,                0.88305,                0.41475,                0.98948,                0.98942,                      1,                  0.995,                0.65734,                 1.3208,                0.39924,                 1.2224,             0.00046573,             0.00046573,             0.00046573
                    179,                0.83791,                0.39487,                0.99856,                0.99118,                      1,                  0.995,                0.67546,                 1.2763,                0.38811,                 1.1757,             0.00046206,             0.00046206,             0.00046206
                    180,                 0.8886,                0.40488,                 1.0157,                0.99209,                      1,                  0.995,                0.66168,                 1.3149,                0.39461,                 1.2061,              0.0004584,              0.0004584,              0.0004584
                    181,                0.90534,                0.43513,                 1.0067,                0.99209,                      1,                  0.995,                0.66168,                 1.3149,                0.39461,                 1.2061,             0.00045473,             0.00045473,             0.00045473
                    182,                0.91008,                0.44517,                 1.0263,                0.99357,                      1,                  0.995,                0.66752,                 1.3106,                0.39844,                 1.2105,             0.00045107,             0.00045107,             0.00045107
                    183,                0.88393,                0.43206,                 1.0024,                0.99158,                      1,                  0.995,                0.66669,                 1.3091,                0.40591,                 1.2065,              0.0004474,              0.0004474,              0.0004474
                    184,                0.86553,                0.42198,                 1.0047,                  0.992,                      1,                  0.995,                0.66553,                 1.3239,                0.40278,                 1.2214,             0.00044373,             0.00044373,             0.00044373
                    185,                0.81674,                0.41895,                0.96903,                  0.992,                      1,                  0.995,                0.66553,                 1.3239,                0.40278,                 1.2214,             0.00044007,             0.00044007,             0.00044007
                    186,                0.84621,                0.43097,                0.98554,                0.99135,                      1,                  0.995,                0.67968,                 1.3424,                0.39937,                  1.231,              0.0004364,              0.0004364,              0.0004364
                    187,                0.87292,                  0.417,                 0.9847,                0.99257,                      1,                  0.995,                0.67442,                 1.3451,                0.39933,                 1.2334,             0.00043273,             0.00043273,             0.00043273
                    188,                0.80942,                 0.3985,                0.97872,                0.99216,                      1,                  0.995,                 0.6691,                 1.3532,                0.40982,                 1.2373,             0.00042907,             0.00042907,             0.00042907
                    189,                0.84749,                0.41145,                0.98003,                0.99216,                      1,                  0.995,                 0.6691,                 1.3532,                0.40982,                 1.2373,              0.0004254,              0.0004254,              0.0004254
                    190,                0.82167,                0.40279,                0.99708,                0.99367,                      1,                  0.995,                0.64102,                 1.4071,                0.42061,                 1.2889,             0.00042174,             0.00042174,             0.00042174
                    191,                0.86954,                0.42104,                0.99978,                0.99368,                      1,                  0.995,                0.64115,                  1.401,                0.42312,                 1.3016,             0.00041807,             0.00041807,             0.00041807
                    192,                0.86334,                0.42599,                0.99239,                0.99275,                      1,                  0.995,                0.66943,                  1.342,                0.41305,                 1.2608,              0.0004144,              0.0004144,              0.0004144
                    193,                0.81812,                0.40271,                 1.0014,                0.99275,                      1,                  0.995,                0.66943,                  1.342,                0.41305,                 1.2608,             0.00041074,             0.00041074,             0.00041074
                    194,                0.80552,                0.39553,                0.99189,                 0.9917,                      1,                  0.995,                0.68249,                 1.2669,                0.39647,                  1.201,             0.00040707,             0.00040707,             0.00040707
                    195,                0.78988,                0.38809,                 0.9509,                0.99046,                      1,                  0.995,                0.69202,                 1.2502,                0.40042,                 1.1944,              0.0004034,              0.0004034,              0.0004034
                    196,                0.82813,                0.39757,                0.98097,                0.99035,                      1,                  0.995,                0.67705,                 1.3067,                0.41162,                 1.2378,             0.00039974,             0.00039974,             0.00039974
                    197,                0.83251,                0.42522,                0.99237,                0.99035,                      1,                  0.995,                0.67705,                 1.3067,                0.41162,                 1.2378,             0.00039607,             0.00039607,             0.00039607
                    198,                 0.7829,                0.37939,                 0.9477,                0.99182,                      1,                  0.995,                0.65247,                 1.3813,                0.42315,                 1.2865,             0.00039241,             0.00039241,             0.00039241
                    199,                0.81612,                0.39431,                0.98581,                0.99252,                      1,                  0.995,                0.64203,                 1.3984,                0.41159,                 1.2923,             0.00038874,             0.00038874,             0.00038874
                    200,                0.80893,                0.40409,                0.97198,                0.99163,                      1,                  0.995,                0.62915,                 1.4084,                0.39976,                 1.2901,             0.00038507,             0.00038507,             0.00038507
                    201,                0.80532,                0.41079,                 1.0131,                0.99163,                      1,                  0.995,                0.62915,                 1.4084,                0.39976,                 1.2901,             0.00038141,             0.00038141,             0.00038141
                    202,                0.74888,                0.40982,                0.96326,                0.99149,                      1,                  0.995,                0.64021,                 1.3794,                0.38819,                 1.2648,             0.00037774,             0.00037774,             0.00037774
                    203,                0.83007,                0.41386,                0.99973,                0.99126,                      1,                  0.995,                0.65278,                 1.3379,                0.38568,                 1.2454,             0.00037407,             0.00037407,             0.00037407
                    204,                0.81645,                 0.4304,                0.99045,                0.99224,                      1,                  0.995,                 0.6556,                 1.3335,                0.39223,                 1.2507,             0.00037041,             0.00037041,             0.00037041
                    205,                0.72159,                0.38177,                0.95244,                0.99224,                      1,                  0.995,                 0.6556,                 1.3335,                0.39223,                 1.2507,             0.00036674,             0.00036674,             0.00036674
                    206,                0.77658,                0.40545,                0.95441,                0.98554,                      1,                  0.995,                  0.651,                 1.3374,                0.40095,                 1.2605,             0.00036307,             0.00036307,             0.00036307
                    207,                0.80475,                 0.4177,                0.94933,                0.94646,                0.95325,                  0.995,                0.65439,                 1.3285,                0.46193,                 1.2566,             0.00035941,             0.00035941,             0.00035941
                    208,                0.82073,                0.41262,                 1.0068,                 0.9641,                0.97697,                  0.995,                0.64083,                 1.3918,                0.43939,                 1.2867,             0.00035574,             0.00035574,             0.00035574
                    209,                0.75193,                0.37695,                 0.9628,                 0.9641,                0.97697,                  0.995,                0.64083,                 1.3918,                0.43939,                 1.2867,             0.00035208,             0.00035208,             0.00035208
                    210,                  0.822,                0.41646,                0.97031,                0.99262,                0.99813,                  0.995,                0.63904,                 1.4229,                0.41821,                 1.3016,             0.00034841,             0.00034841,             0.00034841
                    211,                0.77379,                0.40818,                0.96854,                0.99386,                      1,                  0.995,                0.63783,                 1.3965,                0.42235,                 1.2779,             0.00034474,             0.00034474,             0.00034474
                    212,                 0.7392,                 0.3711,                0.97048,                0.99368,                      1,                  0.995,                0.64519,                 1.3563,                0.41176,                 1.2593,             0.00034108,             0.00034108,             0.00034108
                    213,                0.73522,                0.37737,                0.93375,                0.99368,                      1,                  0.995,                0.64519,                 1.3563,                0.41176,                 1.2593,             0.00033741,             0.00033741,             0.00033741
                    214,                0.77764,                0.38986,                0.97351,                0.99314,                      1,                  0.995,                0.65086,                 1.3517,                 0.4103,                 1.2717,             0.00033374,             0.00033374,             0.00033374
                    215,                0.77093,                0.38776,                0.95293,                0.99372,                      1,                  0.995,                0.63853,                 1.3844,                0.42289,                 1.3052,             0.00033008,             0.00033008,             0.00033008
                    216,                0.78535,                0.43743,                0.97462,                0.99296,                      1,                  0.995,                0.64252,                 1.3875,                0.41716,                  1.311,             0.00032641,             0.00032641,             0.00032641
                    217,                0.80801,                 0.4106,                0.97019,                0.99296,                      1,                  0.995,                0.64252,                 1.3875,                0.41716,                  1.311,             0.00032275,             0.00032275,             0.00032275
                    218,                 0.7193,                0.37308,                 0.9301,                0.99054,                      1,                  0.995,                0.63247,                 1.3889,                0.41369,                  1.318,             0.00031908,             0.00031908,             0.00031908
                    219,                0.72095,                0.39937,                 0.9549,                0.98904,                      1,                  0.995,                0.64239,                 1.3901,                0.40953,                 1.3125,             0.00031541,             0.00031541,             0.00031541
                    220,                0.69885,                0.36144,                0.93806,                0.98978,                      1,                  0.995,                0.64392,                 1.3956,                0.40429,                 1.2878,             0.00031175,             0.00031175,             0.00031175
                    221,                0.70777,                0.37049,                0.94048,                0.98978,                      1,                  0.995,                0.64392,                 1.3956,                0.40429,                 1.2878,             0.00030808,             0.00030808,             0.00030808
                    222,                0.68845,                0.36176,                0.92669,                0.99282,                      1,                  0.995,                0.64079,                 1.3949,                0.40379,                 1.2778,             0.00030441,             0.00030441,             0.00030441
                    223,                0.77456,                0.39377,                0.97764,                0.99039,                      1,                  0.995,                0.63873,                 1.4202,                0.41277,                 1.2983,             0.00030075,             0.00030075,             0.00030075
                    224,                0.74284,                0.39671,                0.94356,                0.98967,                      1,                  0.995,                 0.6212,                  1.487,                0.42603,                 1.3663,             0.00029708,             0.00029708,             0.00029708
                    225,                0.71299,                0.36668,                0.95595,                0.98967,                      1,                  0.995,                 0.6212,                  1.487,                0.42603,                 1.3663,             0.00029342,             0.00029342,             0.00029342
                    226,                0.76299,                0.38599,                0.97027,                0.98939,                      1,                  0.995,                0.61824,                 1.5013,                0.42725,                 1.3839,             0.00028975,             0.00028975,             0.00028975
                    227,                 0.7234,                0.36428,                 0.9617,                0.99019,                      1,                  0.995,                0.63113,                 1.4494,                0.41293,                 1.3468,             0.00028608,             0.00028608,             0.00028608
                    228,                  0.706,                0.36477,                0.92732,                0.99182,                      1,                  0.995,                0.65142,                 1.3725,                0.39804,                 1.2802,             0.00028242,             0.00028242,             0.00028242
                    229,                0.72625,                0.37752,                0.94975,                0.99182,                      1,                  0.995,                0.65142,                 1.3725,                0.39804,                 1.2802,             0.00027875,             0.00027875,             0.00027875
                    230,                0.74152,                 0.3574,                 0.9457,                0.99296,                      1,                  0.995,                0.65722,                 1.3461,                0.39912,                 1.2553,             0.00027508,             0.00027508,             0.00027508
                    231,                0.77901,                0.38026,                0.95909,                0.99358,                      1,                  0.995,                0.64331,                 1.3786,                0.41915,                 1.2824,             0.00027142,             0.00027142,             0.00027142
                    232,                0.71853,                0.37679,                  0.918,                0.99356,                      1,                  0.995,                0.63305,                 1.4345,                0.43595,                 1.3406,             0.00026775,             0.00026775,             0.00026775
                    233,                0.70792,                 0.3512,                0.94511,                0.99356,                      1,                  0.995,                0.63305,                 1.4345,                0.43595,                 1.3406,             0.00026408,             0.00026408,             0.00026408
                    234,                0.75498,                 0.4236,                 0.9796,                0.99315,                      1,                  0.995,                0.62253,                 1.4578,                0.43655,                 1.3718,             0.00026042,             0.00026042,             0.00026042
                    235,                0.66939,                 0.3556,                0.94273,                0.99279,                      1,                  0.995,                0.63186,                 1.4524,                0.42274,                   1.37,             0.00025675,             0.00025675,             0.00025675
                    236,                0.66597,                0.35801,                0.91524,                0.99292,                      1,                  0.995,                0.63935,                 1.4361,                0.41338,                 1.3479,             0.00025309,             0.00025309,             0.00025309
                    237,                   0.63,                0.33827,                0.92136,                0.99292,                      1,                  0.995,                0.63935,                 1.4361,                0.41338,                 1.3479,             0.00024942,             0.00024942,             0.00024942
                    238,                0.69426,                0.34812,                0.93946,                0.99336,                      1,                  0.995,                0.65426,                 1.3933,                0.40133,                 1.3028,             0.00024575,             0.00024575,             0.00024575
                    239,                 0.7094,                0.36309,                 0.9266,                0.99315,                      1,                  0.995,                0.66304,                 1.3551,                0.39663,                 1.2673,             0.00024209,             0.00024209,             0.00024209
                    240,                0.67917,                0.35657,                0.90916,                0.99288,                      1,                  0.995,                 0.6615,                 1.3565,                0.39062,                 1.2754,             0.00023842,             0.00023842,             0.00023842
                    241,                0.70442,                0.37425,                0.94094,                0.99288,                      1,                  0.995,                 0.6615,                 1.3565,                0.39062,                 1.2754,             0.00023475,             0.00023475,             0.00023475
                    242,                0.83578,                0.39367,                 1.0314,                 0.9927,                      1,                  0.995,                0.63687,                 1.4093,                0.40614,                  1.328,             0.00023109,             0.00023109,             0.00023109
                    243,                0.71752,                0.36149,                0.93977,                0.99279,                      1,                  0.995,                0.63651,                 1.4453,                0.41209,                 1.3696,             0.00022742,             0.00022742,             0.00022742
                    244,                0.68514,                 0.3495,                0.90748,                 0.9926,                      1,                  0.995,                0.64124,                 1.4626,                 0.4162,                 1.3819,             0.00022376,             0.00022376,             0.00022376
                    245,                0.66017,                0.34703,                0.92257,                 0.9926,                      1,                  0.995,                0.64124,                 1.4626,                 0.4162,                 1.3819,             0.00022009,             0.00022009,             0.00022009
                    246,                0.61709,                0.31716,                 0.9176,                0.99254,                      1,                  0.995,                0.63591,                 1.4623,                0.42388,                 1.3771,             0.00021642,             0.00021642,             0.00021642
                    247,                0.73072,                 0.3643,                0.94262,                0.99215,                      1,                  0.995,                 0.6469,                 1.4448,                0.41755,                 1.3603,             0.00021276,             0.00021276,             0.00021276
                    248,                0.73991,                0.36276,                0.93133,                0.99153,                      1,                  0.995,                0.65498,                  1.402,                0.41306,                 1.3222,             0.00020909,             0.00020909,             0.00020909
                    249,                  0.703,                0.34145,                0.92166,                0.99153,                      1,                  0.995,                0.65498,                  1.402,                0.41306,                 1.3222,             0.00020542,             0.00020542,             0.00020542
                    250,                0.64542,                0.31344,                0.91252,                0.99155,                      1,                  0.995,                0.67397,                 1.3551,                0.39775,                 1.2814,             0.00020176,             0.00020176,             0.00020176
                    251,                0.67984,                0.37044,                0.94764,                  0.992,                      1,                  0.995,                0.66687,                 1.3346,                 0.3865,                 1.2663,             0.00019809,             0.00019809,             0.00019809
                    252,                0.62345,                0.32525,                0.90662,                0.99333,                      1,                  0.995,                0.67177,                 1.3303,                0.38382,                 1.2662,             0.00019442,             0.00019442,             0.00019442
                    253,                0.60966,                0.32529,                0.91689,                0.99333,                      1,                  0.995,                0.67177,                 1.3303,                0.38382,                 1.2662,             0.00019076,             0.00019076,             0.00019076
                    254,                0.71294,                  0.353,                0.95975,                0.99349,                      1,                  0.995,                0.67167,                 1.3355,                0.38573,                  1.276,             0.00018709,             0.00018709,             0.00018709
                    255,                0.65411,                0.34555,                0.92483,                0.99299,                      1,                  0.995,                0.66891,                 1.3522,                0.38711,                 1.2928,             0.00018343,             0.00018343,             0.00018343
                    256,                0.65221,                0.32914,                0.91923,                0.99226,                      1,                  0.995,                0.65756,                 1.3675,                0.38421,                 1.2993,             0.00017976,             0.00017976,             0.00017976
                    257,                0.63332,                0.33194,                0.93387,                0.99226,                      1,                  0.995,                0.65756,                 1.3675,                0.38421,                 1.2993,             0.00017609,             0.00017609,             0.00017609
                    258,                0.61679,                0.32757,                0.92949,                 0.9919,                      1,                  0.995,                0.66907,                 1.3712,                0.38385,                 1.3012,             0.00017243,             0.00017243,             0.00017243
                    259,                 0.7088,                0.37417,                0.90899,                0.99229,                      1,                  0.995,                0.67211,                 1.3799,                0.39185,                 1.3078,             0.00016876,             0.00016876,             0.00016876
                    260,                0.68982,                0.38047,                0.92858,                0.99306,                      1,                  0.995,                0.67285,                  1.387,                0.39722,                 1.3156,             0.00016509,             0.00016509,             0.00016509
                    261,                0.59481,                0.30929,                0.93096,                0.99306,                      1,                  0.995,                0.67285,                  1.387,                0.39722,                 1.3156,             0.00016143,             0.00016143,             0.00016143
                    262,                0.59635,                 0.3266,                0.91862,                0.99356,                      1,                  0.995,                0.65778,                  1.401,                0.40163,                 1.3268,             0.00015776,             0.00015776,             0.00015776
                    263,                 0.6221,                0.36594,                0.93378,                0.99554,                      1,                  0.995,                0.66206,                 1.4023,                0.40487,                 1.3277,              0.0001541,              0.0001541,              0.0001541
                    264,                0.56993,                0.31494,                0.87913,                0.99539,                      1,                  0.995,                0.66108,                 1.4126,                0.41576,                 1.3439,             0.00015043,             0.00015043,             0.00015043
                    265,                0.59411,                0.31766,                0.88374,                0.99539,                      1,                  0.995,                0.66108,                 1.4126,                0.41576,                 1.3439,             0.00014676,             0.00014676,             0.00014676
                    266,                0.62056,                0.31898,                0.89424,                0.99524,                      1,                  0.995,                0.64086,                 1.4304,                0.42197,                  1.365,              0.0001431,              0.0001431,              0.0001431
                    267,                0.57219,                0.31897,                0.89211,                0.99497,                      1,                  0.995,                0.64366,                 1.4392,                0.42166,                 1.3782,             0.00013943,             0.00013943,             0.00013943
                    268,                0.63113,                0.33908,                0.92373,                0.99483,                      1,                  0.995,                0.64053,                 1.4228,                0.41805,                  1.365,             0.00013576,             0.00013576,             0.00013576
                    269,                0.57772,                0.30321,                0.88809,                0.99483,                      1,                  0.995,                0.64053,                 1.4228,                0.41805,                  1.365,              0.0001321,              0.0001321,              0.0001321
                    270,                0.59681,                0.31248,                0.90567,                0.99491,                      1,                  0.995,                  0.661,                 1.3939,                0.40851,                 1.3383,             0.00012843,             0.00012843,             0.00012843
                    271,                0.60738,                0.32912,                0.91335,                0.99533,                      1,                  0.995,                0.67007,                 1.3684,                0.39862,                 1.3134,             0.00012477,             0.00012477,             0.00012477
                    272,                0.68801,                0.36174,                0.96105,                0.99565,                      1,                  0.995,                0.68324,                 1.3573,                0.39162,                 1.3064,              0.0001211,              0.0001211,              0.0001211
                    273,                 0.5839,                0.31078,                 0.8904,                0.99565,                      1,                  0.995,                0.68324,                 1.3573,                0.39162,                 1.3064,             0.00011743,             0.00011743,             0.00011743
                    274,                0.60403,                0.31941,                0.88476,                 0.9957,                      1,                  0.995,                0.67188,                 1.3592,                0.39324,                 1.3045,             0.00011377,             0.00011377,             0.00011377
                    275,                0.59715,                0.33366,                0.91152,                 0.9956,                      1,                  0.995,                0.67092,                 1.3673,                0.39271,                 1.3098,              0.0001101,              0.0001101,              0.0001101
                    276,                0.63651,                0.35167,                0.92723,                 0.9955,                      1,                  0.995,                0.67066,                 1.3772,                0.39841,                 1.3181,             0.00010643,             0.00010643,             0.00010643
                    277,                0.57196,                0.31139,                0.90131,                 0.9955,                      1,                  0.995,                0.67066,                 1.3772,                0.39841,                 1.3181,             0.00010277,             0.00010277,             0.00010277
                    278,                0.54384,                0.29271,                0.90094,                0.99553,                      1,                  0.995,                0.66851,                 1.3722,                0.39453,                 1.3153,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    279,                0.56781,                  0.324,                0.88957,                0.99558,                      1,                  0.995,                0.66535,                 1.3754,                0.39481,                 1.3187,             9.5435e-05,             9.5435e-05,             9.5435e-05
                    280,                0.58546,                0.34169,                0.91607,                0.99555,                      1,                  0.995,                0.66101,                 1.3909,                0.39559,                 1.3306,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    281,                0.56854,                0.32862,                0.89846,                0.99555,                      1,                  0.995,                0.66101,                 1.3909,                0.39559,                 1.3306,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    282,                0.62448,                0.33504,                0.91763,                0.99551,                      1,                  0.995,                0.66256,                 1.3941,                0.39872,                 1.3303,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    283,                0.56619,                0.30532,                0.89504,                0.99565,                      1,                  0.995,                0.66148,                 1.3933,                0.40382,                 1.3307,              8.077e-05,              8.077e-05,              8.077e-05
                    284,                0.58433,                0.31939,                0.91041,                0.99438,                      1,                  0.995,                0.66655,                 1.3911,                0.40477,                 1.3271,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    285,                0.57985,                0.30606,                 0.9022,                0.99438,                      1,                  0.995,                0.66655,                 1.3911,                0.40477,                 1.3271,             7.3437e-05,             7.3437e-05,             7.3437e-05
                    286,                 0.5605,                 0.3168,                0.90598,                0.99442,                      1,                  0.995,                0.67078,                 1.3841,                0.40277,                 1.3225,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    287,                0.57072,                 0.3051,                0.90652,                0.99451,                      1,                  0.995,                0.66942,                  1.376,                0.40485,                 1.3138,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    288,                0.59325,                0.32875,                0.92649,                0.99442,                      1,                  0.995,                0.67295,                 1.3657,                0.40506,                 1.3054,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    289,                0.59797,                0.32207,                0.92281,                0.99442,                      1,                  0.995,                0.67295,                 1.3657,                0.40506,                 1.3054,             5.8772e-05,             5.8772e-05,             5.8772e-05
                    290,                0.54722,                0.28977,                0.88967,                0.99418,                      1,                  0.995,                0.67877,                  1.355,                0.40149,                 1.2973,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    291,                0.51116,                0.27287,                0.88102,                0.99378,                      1,                  0.995,                0.68065,                 1.3477,                0.39719,                 1.2929,             5.1439e-05,             5.1439e-05,             5.1439e-05
                    292,                0.51562,                0.26792,                0.89593,                0.99331,                      1,                  0.995,                0.67112,                 1.3467,                0.39925,                 1.2988,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    293,                0.48858,                0.26961,                0.85637,                0.99331,                      1,                  0.995,                0.67112,                 1.3467,                0.39925,                 1.2988,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    294,                0.50826,                0.26058,                 0.8756,                 0.9935,                      1,                  0.995,                0.66809,                 1.3456,                0.39577,                 1.3044,              4.044e-05,              4.044e-05,              4.044e-05
                    295,                0.46447,                0.25132,                0.84842,                0.99261,                      1,                  0.995,                0.66424,                 1.3486,                0.39804,                 1.3138,             3.6774e-05,             3.6774e-05,             3.6774e-05
                    296,                 0.5033,                 0.2521,                0.89157,                0.99238,                      1,                  0.995,                 0.6661,                 1.3509,                0.40262,                  1.323,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    297,                0.47761,                0.25643,                0.88072,                0.99238,                      1,                  0.995,                 0.6661,                 1.3509,                0.40262,                  1.323,             2.9442e-05,             2.9442e-05,             2.9442e-05
                    298,                0.52994,                0.27071,                0.86047,                0.99225,                      1,                  0.995,                0.66892,                 1.3546,                0.40235,                 1.3335,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    299,                0.49508,                0.25714,                0.85426,                0.99221,                      1,                  0.995,                0.66611,                 1.3582,                0.40615,                  1.343,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    300,                0.51132,                0.29495,                0.87697,                0.99216,                      1,                  0.995,                0.66037,                 1.3586,                0.40426,                  1.348,             1.8443e-05,             1.8443e-05,             1.8443e-05
