                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                   1.27,                0.86896,                 1.1203,                0.84391,                0.84703,                 0.9181,                0.53145,                  1.528,                 1.1487,                 1.3706,             0.00057644,             0.00057644,             0.00057644
                     19,                 1.2941,                0.86304,                 1.1915,                0.81932,                0.91998,                 0.9246,                0.57175,                 1.4324,                 1.0224,                 1.3083,              0.0006083,              0.0006083,              0.0006083
                     20,                 1.3187,                0.83574,                 1.1511,                0.88222,                0.79289,                0.96818,                0.57104,                 1.5091,                 1.2119,                 1.3757,             0.00064008,             0.00064008,             0.00064008
                     21,                 1.2559,                0.73639,                 1.1451,                0.90132,                0.85665,                0.94368,                0.54923,                 1.5684,                 1.0306,                 1.3769,             0.00067177,             0.00067177,             0.00067177
                     22,                 1.2071,                0.70185,                 1.1088,                0.95017,                0.78752,                0.92255,                0.60069,                 1.3876,                 1.0773,                  1.239,             0.00070338,             0.00070338,             0.00070338
                     23,                 1.2034,                0.79236,                 1.1444,                0.79443,                0.88989,                0.94542,                0.60347,                  1.389,                 1.3676,                  1.264,             0.00073491,             0.00073491,             0.00073491
                     24,                 1.1813,                0.74123,                 1.1381,                0.78409,                0.80301,                0.90234,                0.54628,                 1.4362,                 1.6861,                 1.2963,             0.00076636,             0.00076636,             0.00076636
                     25,                 1.2252,                0.71484,                 1.0946,                0.58955,                0.58281,                0.56155,                0.30018,                 1.8056,                 1.8625,                 1.6046,             0.00079772,             0.00079772,             0.00079772
                     26,                  1.207,                0.73658,                 1.0739,                0.50085,                0.63533,                 0.4871,                0.25948,                 1.9507,                 3.1472,                 1.7984,               0.000829,               0.000829,               0.000829
                     27,                 1.2167,                0.69097,                 1.0965,                0.60504,                0.56256,                0.57351,                0.34682,                 1.6207,                 2.6489,                 1.5239,              0.0008602,              0.0008602,              0.0008602
                     28,                  1.189,                0.76232,                  1.107,                 0.7853,                0.64462,                0.70358,                0.38747,                 1.6824,                 1.9637,                 1.6092,             0.00089132,             0.00089132,             0.00089132
                     29,                 1.1707,                0.65303,                 1.0615,                 0.7853,                0.64462,                0.70358,                0.38747,                 1.6824,                 1.9637,                 1.6092,             0.00092235,             0.00092235,             0.00092235
                     30,                 1.1776,                0.70559,                 1.0762,                0.62974,                0.67913,                0.70615,                0.36711,                 1.8502,                 1.7675,                  1.813,              0.0009533,              0.0009533,              0.0009533
                     31,                 1.2763,                0.70156,                 1.1574,                0.65839,                0.74444,                0.74711,                0.45921,                 1.5514,                 1.5113,                 1.6023,             0.00098417,             0.00098417,             0.00098417
                     32,                 1.2886,                0.67307,                 1.2168,                0.61751,                0.70395,                0.84508,                0.60022,                  1.141,                 1.7029,                 1.1627,               0.001015,               0.001015,               0.001015
                     33,                 1.4978,                0.78528,                  1.204,                0.61751,                0.70395,                0.84508,                0.60022,                  1.141,                 1.7029,                 1.1627,              0.0010457,              0.0010457,              0.0010457
                     34,                 1.4239,                0.82692,                 1.2268,                0.66438,                0.85487,                0.93084,                0.63846,                 1.2302,                 1.4421,                 1.1871,              0.0010656,              0.0010656,              0.0010656
                     35,                 1.4263,                0.79839,                 1.2358,                0.70528,                0.83372,                0.89453,                0.53991,                  1.534,                 1.0222,                 1.3893,              0.0010656,              0.0010656,              0.0010656
                     36,                 1.2648,                0.70499,                 1.1402,                0.73103,                0.68447,                0.74446,                0.39003,                  1.797,                 1.3282,                 1.5929,              0.0010643,              0.0010643,              0.0010643
                     37,                 1.3564,                0.82789,                 1.1814,                0.73103,                0.68447,                0.74446,                0.39003,                  1.797,                 1.3282,                 1.5929,              0.0010629,              0.0010629,              0.0010629
                     38,                 1.3685,                0.83442,                 1.1327,                0.87149,                0.88971,                0.89213,                0.45965,                 1.8299,                 0.9472,                 1.6144,              0.0010615,              0.0010615,              0.0010615
                     39,                  1.387,                0.79544,                 1.1747,                0.79853,                0.81738,                0.77351,                0.43557,                 1.7058,                 1.2606,                 1.5037,              0.0010601,              0.0010601,              0.0010601
                     40,                 1.2659,                0.73632,                 1.1766,                0.81728,                0.69396,                0.83711,                0.51557,                  1.386,                 1.3024,                 1.2625,              0.0010588,              0.0010588,              0.0010588
                     41,                  1.241,                0.80515,                 1.1435,                0.81728,                0.69396,                0.83711,                0.51557,                  1.386,                 1.3024,                 1.2625,              0.0010574,              0.0010574,              0.0010574
                     42,                 1.2723,                 0.7039,                 1.1373,                0.77052,                0.77623,                0.83349,                0.53714,                 1.3076,                 1.4578,                  1.212,               0.001056,               0.001056,               0.001056
                     43,                 1.2253,                0.69266,                 1.1013,                0.77484,                0.68839,                0.76414,                0.45129,                 1.4953,                 1.9513,                 1.3345,              0.0010546,              0.0010546,              0.0010546
                     44,                 1.2653,                0.74508,                 1.1348,                0.72198,                 0.7386,                0.77272,                0.36979,                 1.7227,                 1.7535,                 1.4956,              0.0010533,              0.0010533,              0.0010533
                     45,                 1.2015,                0.66491,                 1.1104,                0.72198,                 0.7386,                0.77272,                0.36979,                 1.7227,                 1.7535,                 1.4956,              0.0010519,              0.0010519,              0.0010519
                     46,                 1.1202,                 0.6257,                 1.1076,                0.66843,                0.75458,                0.80894,                0.44765,                 1.5798,                 1.6324,                 1.4192,              0.0010505,              0.0010505,              0.0010505
                     47,                 1.1711,                0.69316,                 1.1111,                0.74093,                0.83122,                0.90941,                0.58914,                 1.3579,                 1.1284,                 1.2623,              0.0010491,              0.0010491,              0.0010491
                     48,                 1.1941,                0.67633,                 1.1441,                0.88242,                0.75296,                0.88349,                0.54355,                 1.4796,                 1.0973,                  1.427,              0.0010478,              0.0010478,              0.0010478
                     49,                 1.2216,                0.69774,                 1.1516,                0.88242,                0.75296,                0.88349,                0.54355,                 1.4796,                 1.0973,                  1.427,              0.0010464,              0.0010464,              0.0010464
                     50,                 1.3513,                0.72441,                 1.1409,                0.90264,                0.82283,                0.92805,                0.64831,                  1.182,                0.84308,                 1.1749,               0.001045,               0.001045,               0.001045
                     51,                 1.3693,                0.72057,                 1.2089,                0.88558,                0.91991,                0.96152,                0.64141,                 1.2969,                0.72474,                 1.2217,              0.0010436,              0.0010436,              0.0010436
                     52,                 1.1602,                0.65319,                 1.0933,                0.85727,                0.93333,                0.94432,                0.61397,                 1.3577,                0.79279,                 1.2609,              0.0010423,              0.0010423,              0.0010423
                     53,                 1.1312,                0.68011,                 1.0633,                0.85727,                0.93333,                0.94432,                0.61397,                 1.3577,                0.79279,                 1.2609,              0.0010409,              0.0010409,              0.0010409
                     54,                 1.3009,                0.74007,                   1.12,                0.85903,                0.93004,                0.94353,                0.56518,                 1.5437,                0.87808,                 1.4048,              0.0010395,              0.0010395,              0.0010395
                     55,                 1.2339,                0.71306,                 1.1847,                0.84187,                0.82693,                0.93066,                0.58024,                 1.4464,                0.95115,                 1.2894,              0.0010381,              0.0010381,              0.0010381
                     56,                 1.1959,                0.71206,                 1.1048,                0.96167,                0.78907,                0.95283,                0.60807,                 1.3771,                0.77374,                 1.2352,              0.0010368,              0.0010368,              0.0010368
                     57,                 1.1626,                0.61356,                 1.0878,                0.96167,                0.78907,                0.95283,                0.60807,                 1.3771,                0.77374,                 1.2352,              0.0010354,              0.0010354,              0.0010354
                     58,                   1.22,                 0.6286,                 1.1143,                0.95442,                0.90393,                0.97861,                0.67844,                 1.2246,                0.72107,                 1.1409,               0.001034,               0.001034,               0.001034
                     59,                  1.149,                0.61467,                 1.1152,                0.96371,                0.85071,                0.99271,                0.69873,                 1.1765,                0.68651,                 1.1401,              0.0010326,              0.0010326,              0.0010326
                     60,                 1.2174,                0.67583,                  1.136,                0.93171,                0.91664,                0.98846,                 0.6737,                  1.244,                0.68307,                 1.1871,              0.0010313,              0.0010313,              0.0010313
                     61,                 1.1604,                0.64019,                 1.0922,                0.93171,                0.91664,                0.98846,                 0.6737,                  1.244,                0.68307,                 1.1871,              0.0010299,              0.0010299,              0.0010299
                     62,                 1.1716,                0.67603,                 1.0728,                 0.9022,                0.88622,                0.97602,                0.61151,                 1.4065,                 0.7729,                 1.2777,              0.0010285,              0.0010285,              0.0010285
                     63,                 1.1591,                0.59387,                    1.1,                0.83319,                0.84564,                0.95149,                0.58715,                 1.4345,                 1.0161,                 1.3009,              0.0010271,              0.0010271,              0.0010271
                     64,                 1.1953,                0.72688,                  1.158,                0.86213,                0.77502,                 0.9305,                0.58029,                 1.4166,                  1.081,                 1.2884,              0.0010258,              0.0010258,              0.0010258
                     65,                 1.3096,                 0.6879,                 1.1522,                0.86213,                0.77502,                 0.9305,                0.58029,                 1.4166,                  1.081,                 1.2884,              0.0010244,              0.0010244,              0.0010244
                     66,                 1.2332,                0.70498,                 1.1285,                0.75556,                0.78806,                0.93281,                0.58306,                 1.4215,                 1.1409,                 1.2916,               0.001023,               0.001023,               0.001023
                     67,                 1.1983,                0.67879,                 1.0989,                0.72248,                0.82092,                0.94672,                0.62931,                 1.3617,                 1.1722,                 1.2324,              0.0010216,              0.0010216,              0.0010216
                     68,                 1.2902,                0.65085,                 1.1428,                0.72379,                0.78005,                0.87805,                0.56481,                 1.3976,                 1.4338,                  1.253,              0.0010203,              0.0010203,              0.0010203
                     69,                 1.1886,                0.56653,                 1.0859,                0.72379,                0.78005,                0.87805,                0.56481,                 1.3976,                 1.4338,                  1.253,              0.0010189,              0.0010189,              0.0010189
                     70,                 1.2049,                0.65966,                  1.154,                0.77212,                0.73787,                0.79537,                0.46088,                 1.5788,                 1.6626,                 1.3842,              0.0010175,              0.0010175,              0.0010175
                     71,                 1.1604,                   0.61,                 1.0882,                0.73101,                0.74551,                0.74384,                0.42355,                 1.6625,                 1.8627,                 1.4697,              0.0010161,              0.0010161,              0.0010161
                     72,                 1.2948,                0.64026,                 1.1493,                 0.7938,                 0.7097,                0.78432,                0.49073,                 1.4804,                 1.5663,                 1.3556,              0.0010148,              0.0010148,              0.0010148
                     73,                 1.2058,                0.69602,                 1.1041,                 0.7938,                 0.7097,                0.78432,                0.49073,                 1.4804,                 1.5663,                 1.3556,              0.0010134,              0.0010134,              0.0010134
                     74,                 1.1934,                0.59355,                 1.1481,                0.77437,                0.85495,                0.91522,                0.61448,                 1.2871,                 1.0153,                 1.2203,               0.001012,               0.001012,               0.001012
                     75,                 1.1798,                0.62804,                 1.0956,                0.81742,                0.89128,                 0.9217,                0.60943,                 1.3147,                0.75115,                 1.2143,              0.0010106,              0.0010106,              0.0010106
                     76,                 1.1106,                0.62765,                 1.0537,                0.93276,                0.92928,                0.94626,                0.60165,                 1.3789,                0.67958,                 1.2406,              0.0010093,              0.0010093,              0.0010093
                     77,                 1.2029,                0.61526,                 1.1138,                0.93276,                0.92928,                0.94626,                0.60165,                 1.3789,                0.67958,                 1.2406,              0.0010079,              0.0010079,              0.0010079
                     78,                 1.1645,                 0.6411,                 1.0779,                 0.9205,                0.85217,                 0.9693,                0.59008,                 1.4782,                0.72893,                 1.3002,              0.0010065,              0.0010065,              0.0010065
                     79,                 1.1312,                0.65104,                  1.088,                0.86462,                0.89499,                0.92006,                 0.5662,                 1.4931,                0.80041,                 1.3347,              0.0010051,              0.0010051,              0.0010051
                     80,                 1.1215,                 0.6357,                 1.0699,                0.77819,                0.83929,                0.85447,                0.50704,                 1.5534,                 1.0055,                 1.3575,              0.0010038,              0.0010038,              0.0010038
                     81,                   1.14,                0.65752,                 1.1463,                0.77819,                0.83929,                0.85447,                0.50704,                 1.5534,                 1.0055,                 1.3575,              0.0010024,              0.0010024,              0.0010024
                     82,                 1.2303,                0.63873,                 1.1505,                0.71027,                0.54096,                0.70551,                0.29809,                 2.1742,                 2.3401,                 1.7566,               0.001001,               0.001001,               0.001001
                     83,                 1.2024,                0.67589,                 1.1356,                0.65298,                0.72024,                 0.7397,                0.34201,                 2.0062,                  1.501,                 1.6169,             0.00099964,             0.00099964,             0.00099964
                     84,                 1.2354,                0.61182,                 1.1658,                0.81981,                0.90924,                0.90963,                0.54911,                 1.5091,                0.76898,                 1.3073,             0.00099826,             0.00099826,             0.00099826
                     85,                 1.1693,                0.60965,                 1.0691,                0.81981,                0.90924,                0.90963,                0.54911,                 1.5091,                0.76898,                 1.3073,             0.00099689,             0.00099689,             0.00099689
                     86,                 1.1286,                0.58572,                 1.0952,                0.92235,                 0.9288,                0.96347,                0.60877,                 1.4475,                0.64763,                 1.2881,             0.00099551,             0.00099551,             0.00099551
                     87,                 1.1323,                0.59919,                 1.1316,                0.95747,                0.95184,                0.99005,                0.60127,                 1.5041,                0.54997,                 1.3354,             0.00099414,             0.00099414,             0.00099414
                     88,                 1.1318,                0.57977,                  1.094,                0.95276,                0.98898,                  0.995,                0.59807,                 1.5203,                0.53402,                 1.3415,             0.00099276,             0.00099276,             0.00099276
                     89,                 1.1931,                0.60913,                 1.1384,                0.95276,                0.98898,                  0.995,                0.59807,                 1.5203,                0.53402,                 1.3415,             0.00099139,             0.00099139,             0.00099139
                     90,                 1.1687,                0.65175,                 1.1255,                0.81391,                0.90377,                0.96475,                0.60135,                 1.5136,                0.83959,                 1.3327,             0.00099001,             0.00099001,             0.00099001
                     91,                 1.1456,                0.67014,                 1.0878,                0.90753,                 0.9312,                0.98883,                0.66163,                 1.2937,                0.66733,                 1.2083,             0.00098864,             0.00098864,             0.00098864
                     92,                  1.148,                0.60043,                 1.0668,                0.95657,                0.94319,                0.96563,                0.66463,                 1.1984,                0.68371,                 1.1492,             0.00098726,             0.00098726,             0.00098726
                     93,                 1.1282,                0.59006,                 1.1005,                0.95657,                0.94319,                0.96563,                0.66463,                 1.1984,                0.68371,                 1.1492,             0.00098589,             0.00098589,             0.00098589
                     94,                  1.184,                0.62637,                 1.1102,                  0.916,                0.95216,                0.98808,                0.67532,                 1.2816,                0.79768,                 1.1779,             0.00098451,             0.00098451,             0.00098451
                     95,                 1.1252,                0.60175,                 1.0404,                0.93416,                0.93233,                0.98897,                0.65494,                 1.3376,                0.70514,                 1.1937,             0.00098314,             0.00098314,             0.00098314
                     96,                 1.1068,                0.62595,                    1.1,                0.97054,                0.95696,                0.99233,                0.63863,                 1.3179,                0.58928,                 1.1808,             0.00098176,             0.00098176,             0.00098176
                     97,                 1.1599,                0.59471,                 1.0647,                0.97054,                0.95696,                0.99233,                0.63863,                 1.3179,                0.58928,                 1.1808,             0.00098039,             0.00098039,             0.00098039
                     98,                 1.0563,                0.54916,                 1.0512,                0.94341,                0.97182,                0.99035,                0.63729,                 1.3527,                0.62286,                 1.2095,             0.00097901,             0.00097901,             0.00097901
                     99,                 1.1011,                0.60006,                 1.0572,                0.94945,                 0.9614,                0.99158,                0.62945,                 1.3911,                 0.6162,                 1.2363,             0.00097764,             0.00097764,             0.00097764
                    100,                  1.152,                0.58651,                 1.0876,                0.97707,                 0.9994,                  0.995,                0.64008,                 1.3582,                0.53561,                 1.2304,             0.00097626,             0.00097626,             0.00097626
                    101,                  1.145,                0.56637,                 1.0768,                0.97707,                 0.9994,                  0.995,                0.64008,                 1.3582,                0.53561,                 1.2304,             0.00097489,             0.00097489,             0.00097489
                    102,                 1.0404,                 0.5394,                 1.0648,                0.91613,                0.97143,                 0.9691,                0.62933,                 1.3662,                0.58999,                 1.2287,             0.00097351,             0.00097351,             0.00097351
                    103,                 1.1369,                 0.5781,                 1.0758,                0.97237,                0.98303,                  0.995,                0.61964,                 1.4431,                0.51721,                 1.2723,             0.00097214,             0.00097214,             0.00097214
                    104,                 1.1285,                0.61262,                  1.085,                0.98015,                0.99721,                  0.995,                0.61531,                 1.5036,                0.49182,                 1.2992,             0.00097076,             0.00097076,             0.00097076
                    105,                  1.166,                0.58276,                 1.1532,                0.98015,                0.99721,                  0.995,                0.61531,                 1.5036,                0.49182,                 1.2992,             0.00096939,             0.00096939,             0.00096939
                    106,                 1.1807,                0.57901,                 1.1014,                0.97131,                0.98367,                  0.995,                0.62124,                 1.4439,                0.49506,                 1.2719,             0.00096801,             0.00096801,             0.00096801
                    107,                 1.1216,                0.56008,                 1.0813,                0.98865,                0.98678,                  0.995,                0.64044,                 1.3613,                0.48412,                 1.2376,             0.00096664,             0.00096664,             0.00096664
                    108,                 1.1119,                0.64304,                 1.1084,                 0.9844,                0.97669,                  0.995,                0.61242,                 1.4566,                0.52981,                 1.3385,             0.00096526,             0.00096526,             0.00096526
                    109,                 1.2148,                0.61915,                 1.1046,                 0.9844,                0.97669,                  0.995,                0.61242,                 1.4566,                0.52981,                 1.3385,             0.00096389,             0.00096389,             0.00096389
                    110,                 1.0879,                0.54802,                 1.0613,                0.97688,                 0.9729,                0.98229,                0.58851,                 1.5003,                 0.5468,                 1.3719,             0.00096251,             0.00096251,             0.00096251
                    111,                 1.1063,                0.53869,                 1.0976,                0.97716,                0.96847,                  0.995,                0.64781,                 1.3461,                0.49512,                  1.244,             0.00096114,             0.00096114,             0.00096114
                    112,                 1.1169,                0.50144,                 1.0918,                0.96711,                0.96083,                  0.995,                0.64258,                  1.347,                0.47581,                 1.2398,             0.00095977,             0.00095977,             0.00095977
                    113,                 1.0763,                0.51595,                 1.0792,                0.96711,                0.96083,                  0.995,                0.64258,                  1.347,                0.47581,                 1.2398,             0.00095839,             0.00095839,             0.00095839
                    114,                 1.0813,                0.52314,                 1.0842,                0.96098,                0.97507,                  0.995,                0.59025,                 1.5171,                0.51796,                 1.3691,             0.00095702,             0.00095702,             0.00095702
                    115,                 1.1083,                 0.5448,                 1.0947,                0.97901,                0.99319,                  0.995,                0.58937,                 1.5359,                0.49199,                 1.3884,             0.00095564,             0.00095564,             0.00095564
                    116,                  1.053,                0.54102,                 1.0585,                0.90971,                0.90665,                 0.9815,                0.56148,                 1.5708,                0.66527,                 1.4225,             0.00095427,             0.00095427,             0.00095427
                    117,                 1.1186,                0.59371,                 1.0623,                0.90971,                0.90665,                 0.9815,                0.56148,                 1.5708,                0.66527,                 1.4225,             0.00095289,             0.00095289,             0.00095289
                    118,                 1.0758,                0.54811,                 1.0651,                0.88169,                0.90817,                 0.9605,                0.56649,                  1.548,                0.77623,                 1.3887,             0.00095152,             0.00095152,             0.00095152
                    119,                 1.1144,                0.54774,                 1.0764,                0.90234,                0.90315,                0.95656,                0.57369,                 1.5056,                0.71752,                 1.3496,             0.00095014,             0.00095014,             0.00095014
                    120,                 1.0684,                0.57234,                 1.0798,                0.83685,                0.88884,                0.97253,                0.57865,                  1.503,                0.76735,                 1.3263,             0.00094877,             0.00094877,             0.00094877
                    121,                 1.2126,                0.56159,                 1.1876,                0.83685,                0.88884,                0.97253,                0.57865,                  1.503,                0.76735,                 1.3263,             0.00094739,             0.00094739,             0.00094739
                    122,                 1.1083,                  0.518,                 1.0775,                0.80872,                0.84341,                0.94555,                0.59419,                 1.3868,                0.85616,                 1.2529,             0.00094602,             0.00094602,             0.00094602
                    123,                  1.133,                0.54334,                 1.0762,                0.87856,                0.77029,                 0.9608,                0.60872,                 1.4021,                0.81997,                 1.2546,             0.00094464,             0.00094464,             0.00094464
                    124,                 1.0681,                0.51326,                 1.0497,                0.86517,                0.92724,                0.98755,                0.56416,                 1.6444,                 0.7402,                 1.4061,             0.00094327,             0.00094327,             0.00094327
                    125,                 1.1146,                0.54624,                  1.076,                0.86517,                0.92724,                0.98755,                0.56416,                 1.6444,                 0.7402,                 1.4061,             0.00094189,             0.00094189,             0.00094189
                    126,                 1.1726,                0.53396,                 1.1189,                0.94029,                0.91799,                0.95838,                0.49979,                  1.826,                0.85323,                  1.551,             0.00094052,             0.00094052,             0.00094052
                    127,                 1.0699,                0.55466,                 1.0829,                0.87222,                0.84771,                0.93138,                0.49355,                 1.7407,                0.96135,                 1.5011,             0.00093914,             0.00093914,             0.00093914
                    128,                  1.177,                0.55934,                 1.1361,                0.82812,                0.80716,                 0.9282,                0.55279,                  1.514,                 1.0787,                  1.339,             0.00093777,             0.00093777,             0.00093777
                    129,                 1.0818,                0.61115,                 1.0815,                0.82812,                0.80716,                 0.9282,                0.55279,                  1.514,                 1.0787,                  1.339,             0.00093639,             0.00093639,             0.00093639
                    130,                 1.0677,                0.54491,                 1.0475,                 0.8683,                0.90364,                0.98561,                0.64117,                 1.3419,                0.65914,                 1.2472,             0.00093502,             0.00093502,             0.00093502
                    131,                 1.1025,                0.53817,                 1.0446,                0.95991,                0.97318,                0.98773,                0.63185,                 1.3272,                0.49687,                 1.2356,             0.00093364,             0.00093364,             0.00093364
                    132,                 1.0857,                0.57925,                  1.102,                0.94936,                 0.9562,                0.96274,                0.59151,                 1.4565,                0.58375,                 1.2988,             0.00093227,             0.00093227,             0.00093227
                    133,                  1.163,                0.51941,                 1.0998,                0.94936,                 0.9562,                0.96274,                0.59151,                 1.4565,                0.58375,                 1.2988,             0.00093089,             0.00093089,             0.00093089
