                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.3285,                0.79042,                 1.1337,                0.84333,                0.84993,                0.96567,                0.60958,                 1.3513,                 1.0609,                 1.2764,              0.0010919,              0.0010919,              0.0010919
                     55,                 1.2362,                0.78815,                 1.1854,                0.84494,                0.90306,                0.96576,                0.60462,                 1.4613,                0.87447,                 1.3402,              0.0010916,              0.0010916,              0.0010916
                     56,                 1.2209,                0.76476,                 1.1292,                0.91381,                0.94699,                0.99425,                0.58664,                 1.5515,                0.68443,                 1.4095,              0.0010912,              0.0010912,              0.0010912
                     57,                 1.2842,                0.73974,                 1.1428,                0.91381,                0.94699,                0.99425,                0.58664,                 1.5515,                0.68443,                 1.4095,              0.0010908,              0.0010908,              0.0010908
                     58,                 1.1871,                0.66746,                 1.1188,                0.91801,                0.96851,                0.98765,                0.64565,                 1.3168,                0.59423,                 1.2037,              0.0010905,              0.0010905,              0.0010905
                     59,                  1.158,                0.61661,                 1.1199,                0.97777,                      1,                  0.995,                0.67584,                 1.2441,                0.60343,                 1.1743,              0.0010901,              0.0010901,              0.0010901
                     60,                 1.2168,                0.65369,                 1.1176,                0.93682,                0.93718,                  0.995,                0.63405,                 1.3106,                0.68202,                 1.2126,              0.0010897,              0.0010897,              0.0010897
                     61,                 1.1801,                 0.6738,                 1.0956,                0.93682,                0.93718,                  0.995,                0.63405,                 1.3106,                0.68202,                 1.2126,              0.0010894,              0.0010894,              0.0010894
                     62,                 1.1929,                0.67572,                 1.0785,                0.94769,                0.96742,                  0.995,                0.61575,                 1.4028,                0.62103,                 1.2759,               0.001089,               0.001089,               0.001089
                     63,                 1.2194,                0.63672,                 1.1211,                0.87808,                0.97189,                  0.995,                0.62382,                 1.3815,                 0.6661,                 1.2733,              0.0010886,              0.0010886,              0.0010886
                     64,                  1.205,                0.71362,                 1.1687,                0.86244,                0.80223,                0.92307,                0.54952,                 1.4283,                 1.1722,                 1.3819,              0.0010883,              0.0010883,              0.0010883
                     65,                 1.2571,                0.67883,                 1.1249,                0.86244,                0.80223,                0.92307,                0.54952,                 1.4283,                 1.1722,                 1.3819,              0.0010879,              0.0010879,              0.0010879
                     66,                 1.2599,                0.68363,                  1.128,                0.78123,                0.68661,                0.83084,                0.46772,                 1.5008,                  1.972,                 1.3665,              0.0010875,              0.0010875,              0.0010875
                     67,                 1.2378,                0.66456,                 1.1152,                0.88552,                0.83001,                 0.9459,                0.62837,                 1.2518,                0.83854,                 1.2185,              0.0010872,              0.0010872,              0.0010872
                     68,                  1.347,                0.65294,                 1.1635,                 0.9547,                0.93517,                0.98149,                0.63302,                 1.3013,                0.66913,                 1.2602,              0.0010868,              0.0010868,              0.0010868
                     69,                  1.185,                0.64923,                 1.0942,                 0.9547,                0.93517,                0.98149,                0.63302,                 1.3013,                0.66913,                 1.2602,              0.0010864,              0.0010864,              0.0010864
                     70,                 1.2023,                 0.6998,                 1.1546,                 0.8676,                0.93664,                0.94584,                0.55181,                 1.6159,                0.82856,                 1.4863,              0.0010861,              0.0010861,              0.0010861
                     71,                 1.1932,                0.65327,                 1.0989,                0.72837,                0.89512,                0.86472,                0.48271,                 1.6249,                 1.0496,                 1.3937,              0.0010857,              0.0010857,              0.0010857
                     72,                 1.3501,                0.63598,                 1.1682,                0.66309,                0.82959,                0.81795,                0.49471,                 1.5042,                 1.2116,                 1.3223,              0.0010853,              0.0010853,              0.0010853
                     73,                 1.2177,                0.68957,                 1.1048,                0.66309,                0.82959,                0.81795,                0.49471,                 1.5042,                 1.2116,                 1.3223,               0.001085,               0.001085,               0.001085
                     74,                 1.1516,                0.62969,                 1.1236,                0.73219,                0.81848,                0.84216,                0.49351,                 1.4188,                 1.2495,                 1.2784,              0.0010846,              0.0010846,              0.0010846
                     75,                 1.2778,                0.68152,                 1.1434,                0.80196,                0.61526,                0.77999,                0.49253,                 1.4216,                 1.4662,                 1.2925,              0.0010842,              0.0010842,              0.0010842
                     76,                  1.244,                0.68083,                 1.0923,                0.83432,                0.49712,                0.66907,                0.41846,                 1.5264,                 2.1728,                 1.3509,              0.0010839,              0.0010839,              0.0010839
                     77,                 1.2299,                0.68729,                 1.1061,                0.83432,                0.49712,                0.66907,                0.41846,                 1.5264,                 2.1728,                 1.3509,              0.0010835,              0.0010835,              0.0010835
                     78,                  1.184,                0.64393,                 1.0757,                0.64245,                0.62674,                0.62549,                0.38476,                 1.5283,                 2.1684,                 1.3205,              0.0010831,              0.0010831,              0.0010831
                     79,                 1.1577,                 0.6732,                 1.0933,                0.79791,                0.72976,                0.80605,                0.51164,                 1.4177,                 1.2547,                 1.2498,              0.0010828,              0.0010828,              0.0010828
                     80,                 1.1723,                0.65927,                  1.077,                0.81645,                0.83336,                0.88568,                0.53637,                 1.4422,                0.94426,                 1.2748,              0.0010824,              0.0010824,              0.0010824
                     81,                 1.1531,                0.68397,                  1.143,                0.81645,                0.83336,                0.88568,                0.53637,                 1.4422,                0.94426,                 1.2748,               0.001082,               0.001082,               0.001082
                     82,                 1.3071,                0.70488,                 1.1751,                0.72637,                0.86112,                0.91486,                0.49357,                 1.6412,                 1.0134,                 1.4011,              0.0010817,              0.0010817,              0.0010817
                     83,                  1.328,                0.73534,                 1.1824,                0.87772,                0.91004,                0.96045,                0.57662,                 1.5345,                0.73679,                 1.3122,              0.0010813,              0.0010813,              0.0010813
                     84,                 1.3747,                  0.686,                  1.219,                0.85536,                0.92838,                0.96209,                0.65687,                 1.2732,                0.73098,                 1.1934,              0.0010809,              0.0010809,              0.0010809
                     85,                 1.2324,                0.70824,                 1.0949,                0.85536,                0.92838,                0.96209,                0.65687,                 1.2732,                0.73098,                 1.1934,              0.0010806,              0.0010806,              0.0010806
                     86,                 1.1808,                 0.6822,                 1.1139,                0.85914,                0.88993,                0.92274,                0.65071,                 1.2592,                0.80736,                 1.1736,              0.0010802,              0.0010802,              0.0010802
                     87,                 1.1956,                0.66207,                 1.1571,                0.93194,                0.93952,                0.95401,                 0.6266,                 1.3571,                0.70487,                 1.2268,              0.0010798,              0.0010798,              0.0010798
                     88,                 1.1439,                0.60026,                 1.0996,                0.81527,                0.94765,                0.97971,                 0.5976,                 1.4546,                0.73412,                 1.2914,              0.0010795,              0.0010795,              0.0010795
                     89,                 1.2675,                0.65409,                 1.1677,                0.81527,                0.94765,                0.97971,                 0.5976,                 1.4546,                0.73412,                 1.2914,              0.0010791,              0.0010791,              0.0010791
                     90,                 1.2017,                0.67801,                 1.1388,                0.60105,                0.79999,                0.82468,                0.51477,                   1.45,                 1.3472,                 1.2931,              0.0010787,              0.0010787,              0.0010787
                     91,                 1.1877,                0.74176,                 1.1032,                0.87175,                0.89723,                0.97009,                0.63734,                 1.2611,                0.71514,                 1.1837,              0.0010784,              0.0010784,              0.0010784
                     92,                 1.1845,                 0.6015,                 1.0805,                0.89351,                0.96969,                   0.99,                0.66299,                  1.179,                0.57032,                 1.1342,               0.001078,               0.001078,               0.001078
                     93,                 1.1894,                0.66995,                  1.136,                0.89351,                0.96969,                   0.99,                0.66299,                  1.179,                0.57032,                 1.1342,              0.0010776,              0.0010776,              0.0010776
                     94,                 1.1992,                 0.6884,                 1.1311,                0.88954,                0.87038,                0.97383,                0.63428,                 1.2358,                0.64643,                 1.1524,              0.0010773,              0.0010773,              0.0010773
                     95,                 1.1462,                0.62908,                 1.0474,                0.79686,                0.90289,                0.95466,                0.62318,                 1.2689,                0.73417,                 1.1726,              0.0010769,              0.0010769,              0.0010769
                     96,                 1.1779,                0.65496,                 1.1246,                0.77316,                0.90088,                0.98677,                 0.6555,                 1.2544,                0.75811,                 1.1745,              0.0010765,              0.0010765,              0.0010765
                     97,                 1.2027,                0.62929,                 1.0754,                0.77316,                0.90088,                0.98677,                 0.6555,                 1.2544,                0.75811,                 1.1745,              0.0010762,              0.0010762,              0.0010762
                     98,                 1.1076,                0.57135,                 1.0624,                0.81145,                 0.8811,                0.97596,                0.62627,                  1.376,                0.82562,                 1.2529,              0.0010758,              0.0010758,              0.0010758
                     99,                 1.1229,                0.57981,                 1.0642,                0.90134,                0.85325,                0.97085,                0.61646,                 1.3972,                0.67761,                 1.2933,              0.0010754,              0.0010754,              0.0010754
                    100,                   1.14,                0.60908,                 1.1044,                0.77838,                0.92662,                0.97393,                0.62622,                 1.3612,                0.75608,                 1.2764,              0.0010751,              0.0010751,              0.0010751
                    101,                  1.158,                0.58713,                 1.0994,                0.77838,                0.92662,                0.97393,                0.62622,                 1.3612,                0.75608,                 1.2764,              0.0010747,              0.0010747,              0.0010747
                    102,                 1.1141,                0.56739,                 1.1028,                0.91947,                0.94493,                0.97361,                0.62519,                 1.4195,                0.66287,                 1.3055,              0.0010743,              0.0010743,              0.0010743
                    103,                 1.1449,                0.58665,                 1.0716,                0.97201,                0.97733,                  0.995,                0.61114,                 1.5006,                0.56525,                 1.3325,               0.001074,               0.001074,               0.001074
                    104,                 1.1485,                0.64658,                 1.0847,                0.87434,                 0.9361,                0.98952,                0.59799,                 1.5213,                 0.7383,                 1.3208,              0.0010736,              0.0010736,              0.0010736
                    105,                 1.2121,                 0.6156,                 1.1696,                0.87434,                 0.9361,                0.98952,                0.59799,                 1.5213,                 0.7383,                 1.3208,              0.0010732,              0.0010732,              0.0010732
                    106,                  1.179,                 0.6234,                 1.1003,                0.80017,                0.84296,                0.92969,                0.59744,                  1.404,                0.93398,                 1.2464,              0.0010729,              0.0010729,              0.0010729
                    107,                 1.1022,                0.61567,                 1.0662,                0.90272,                0.87154,                0.96912,                 0.6416,                 1.3501,                 0.7079,                 1.2295,              0.0010725,              0.0010725,              0.0010725
                    108,                 1.1588,                0.62111,                 1.1171,                0.96095,                0.94935,                0.98275,                0.61285,                  1.429,                0.59094,                 1.3141,              0.0010721,              0.0010721,              0.0010721
                    109,                 1.1607,                0.69625,                 1.0817,                0.96095,                0.94935,                0.98275,                0.61285,                  1.429,                0.59094,                 1.3141,              0.0010718,              0.0010718,              0.0010718
                    110,                 1.0711,                0.59821,                 1.0655,                0.91179,                0.88159,                0.91371,                0.55373,                 1.4853,                0.75699,                 1.3519,              0.0010714,              0.0010714,              0.0010714
                    111,                 1.1397,                0.63098,                 1.1213,                0.87716,                0.95697,                0.98482,                0.60573,                 1.4668,                0.64084,                 1.3178,               0.001071,               0.001071,               0.001071
                    112,                 1.1664,                0.57268,                  1.112,                0.93466,                0.96436,                0.99271,                0.66478,                 1.2933,                0.59245,                 1.1748,              0.0010707,              0.0010707,              0.0010707
                    113,                 1.0632,                0.56545,                 1.0813,                0.93466,                0.96436,                0.99271,                0.66478,                 1.2933,                0.59245,                 1.1748,              0.0010703,              0.0010703,              0.0010703
                    114,                 1.1703,                0.62015,                 1.1244,                0.90534,                 0.9433,                 0.9709,                 0.6508,                 1.2547,                0.64449,                 1.1579,              0.0010699,              0.0010699,              0.0010699
                    115,                 1.2444,                0.65323,                 1.1339,                0.93607,                0.97401,                0.97833,                0.63603,                 1.2796,                0.53552,                 1.1925,              0.0010696,              0.0010696,              0.0010696
                    116,                 1.2163,                0.59552,                 1.1069,                 0.9385,                0.95185,                0.99425,                0.64139,                 1.3349,                0.56006,                 1.2111,              0.0010692,              0.0010692,              0.0010692
                    117,                  1.175,                0.63197,                  1.077,                 0.9385,                0.95185,                0.99425,                0.64139,                 1.3349,                0.56006,                 1.2111,              0.0010688,              0.0010688,              0.0010688
                    118,                 1.1441,                0.60275,                 1.0834,                 0.9217,                0.98784,                  0.995,                0.63125,                 1.3819,                0.52136,                 1.2435,              0.0010685,              0.0010685,              0.0010685
                    119,                 1.2147,                0.60111,                 1.1114,                0.95154,                0.96004,                 0.9915,                0.61016,                 1.4045,                0.52109,                 1.2592,              0.0010681,              0.0010681,              0.0010681
                    120,                 1.1573,                0.64019,                 1.1093,                0.93395,                0.97525,                 0.9915,                0.61457,                 1.3762,                0.51997,                 1.2558,              0.0010677,              0.0010677,              0.0010677
                    121,                 1.1834,                0.66344,                 1.1731,                0.93395,                0.97525,                 0.9915,                0.61457,                 1.3762,                0.51997,                 1.2558,              0.0010674,              0.0010674,              0.0010674
                    122,                 1.1242,                0.57847,                 1.0931,                 0.9803,                0.93965,                 0.9915,                0.65555,                 1.2598,                0.50206,                 1.1791,               0.001067,               0.001067,               0.001067
                    123,                 1.1385,                0.56527,                  1.075,                0.92187,                0.93707,                0.98638,                0.64712,                 1.3079,                0.59368,                 1.2022,              0.0010666,              0.0010666,              0.0010666
                    124,                 1.0896,                0.54165,                 1.0572,                0.89114,                0.92771,                0.96628,                0.56563,                 1.5607,                0.74633,                 1.3565,              0.0010663,              0.0010663,              0.0010663
                    125,                 1.1008,                0.55922,                 1.0749,                0.89114,                0.92771,                0.96628,                0.56563,                 1.5607,                0.74633,                 1.3565,              0.0010659,              0.0010659,              0.0010659
                    126,                   1.21,                0.57351,                 1.1374,                 0.7813,                 0.8739,                0.89884,                0.47414,                  1.743,                 0.9965,                 1.4844,              0.0010655,              0.0010655,              0.0010655
                    127,                 1.1107,                0.55436,                  1.098,                0.76831,                0.88088,                0.89203,                0.51333,                 1.5381,                0.99018,                 1.3445,              0.0010652,              0.0010652,              0.0010652
                    128,                 1.1736,                 0.6071,                 1.1274,                0.93436,                0.94613,                0.98192,                0.63658,                 1.3421,                0.61561,                 1.1923,              0.0010648,              0.0010648,              0.0010648
                    129,                 1.1416,                0.61887,                 1.1153,                0.93436,                0.94613,                0.98192,                0.63658,                 1.3421,                0.61561,                 1.1923,              0.0010644,              0.0010644,              0.0010644
                    130,                 1.1263,                0.59954,                 1.0845,                0.93348,                   0.97,                0.98913,                0.60749,                  1.426,                0.56371,                 1.2345,              0.0010641,              0.0010641,              0.0010641
                    131,                 1.1583,                0.57698,                 1.0705,                 0.9511,                0.93915,                0.96661,                0.49765,                 1.7549,                 0.7004,                 1.4539,              0.0010637,              0.0010637,              0.0010637
                    132,                 1.1814,                0.62567,                  1.141,                0.80169,                0.82321,                0.81296,                0.41092,                 1.9784,                 1.1015,                 1.6009,              0.0010633,              0.0010633,              0.0010633
                    133,                 1.1726,                0.54542,                 1.1112,                0.80169,                0.82321,                0.81296,                0.41092,                 1.9784,                 1.1015,                 1.6009,               0.001063,               0.001063,               0.001063
