                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.1274,                0.68008,                 1.0511,                0.24133,                0.39781,                0.17118,                0.09557,                 1.8818,                    inf,                  2.041,             0.00079423,             0.00079423,             0.00079423
                     26,                 1.2152,                0.65277,                 1.0714,                0.25637,                0.34418,                0.22345,                0.12702,                 1.9608,                 87.175,                 2.2489,             0.00082522,             0.00082522,             0.00082522
                     27,                 1.2035,                0.70422,                 1.0863,                0.47458,                0.71738,                0.72387,                0.44996,                 1.4531,                 3.1163,                 1.4127,             0.00085612,             0.00085612,             0.00085612
                     28,                 1.3175,                0.75372,                  1.152,                0.72557,                0.80565,                0.79591,                0.41175,                 1.7395,                 1.5164,                 1.6797,             0.00088692,             0.00088692,             0.00088692
                     29,                 1.1802,                0.75874,                 1.0784,                0.72557,                0.80565,                0.79591,                0.41175,                 1.7395,                 1.5164,                 1.6797,             0.00091762,             0.00091762,             0.00091762
                     30,                 1.2127,                0.73659,                 1.0867,                0.67219,                 0.7153,                 0.6237,                0.28393,                 2.0878,                 3.5868,                 2.1646,             0.00094824,             0.00094824,             0.00094824
                     31,                 1.2609,                0.74547,                 1.1325,                0.75317,                0.70431,                0.67139,                0.34127,                 1.9879,                 3.1612,                 2.1565,             0.00097875,             0.00097875,             0.00097875
                     32,                 1.2209,                0.69378,                 1.1809,                0.76623,                0.69401,                0.66868,                0.43248,                 1.4063,                 1.2302,                 1.5198,              0.0010092,              0.0010092,              0.0010092
                     33,                 1.4446,                0.72674,                 1.1465,                0.76623,                0.69401,                0.66868,                0.43248,                 1.4063,                 1.2302,                 1.5198,              0.0010395,              0.0010395,              0.0010395
                     34,                 1.2853,                0.85142,                 1.1558,                0.81735,                0.77021,                0.80359,                0.49377,                 1.3729,                 1.2329,                 1.3028,              0.0010591,              0.0010591,              0.0010591
                     35,                 1.4277,                0.85409,                 1.2623,                0.73693,                0.65181,                0.70242,                0.31497,                 1.9243,                 2.1304,                 1.6868,              0.0010591,              0.0010591,              0.0010591
                     36,                 1.2729,                0.82308,                 1.1733,                0.63806,                0.60275,                0.66753,                0.26648,                 2.2976,                 2.5445,                 1.9949,              0.0010576,              0.0010576,              0.0010576
                     37,                 1.3084,                0.75836,                 1.1768,                0.63806,                0.60275,                0.66753,                0.26648,                 2.2976,                 2.5445,                 1.9949,               0.001056,               0.001056,               0.001056
                     38,                 1.3368,                0.74406,                   1.15,                 0.5631,                0.40235,                0.36667,                0.16006,                 2.6781,                 3.2687,                 2.6081,              0.0010544,              0.0010544,              0.0010544
                     39,                 1.4596,                0.87383,                 1.2082,                0.42718,                0.16424,                0.18188,                0.07689,                 3.0617,                 6.5043,                 3.3826,              0.0010529,              0.0010529,              0.0010529
                     40,                 1.1826,                0.74902,                 1.1448,                0.53204,                0.31909,                0.29853,                0.13483,                 2.6017,                 3.2575,                 2.3657,              0.0010513,              0.0010513,              0.0010513
                     41,                 1.2237,                0.75158,                 1.1447,                0.53204,                0.31909,                0.29853,                0.13483,                 2.6017,                 3.2575,                 2.3657,              0.0010497,              0.0010497,              0.0010497
                     42,                 1.2336,                0.71459,                 1.1257,                0.47891,                0.39144,                0.34843,                0.17655,                 2.1447,                 2.9967,                 1.7747,              0.0010481,              0.0010481,              0.0010481
                     43,                 1.2003,                0.74125,                 1.1019,                0.68453,                0.60907,                0.69483,                0.33797,                 2.0376,                 1.7699,                 1.7479,              0.0010466,              0.0010466,              0.0010466
                     44,                 1.2754,                0.75063,                 1.1438,                0.69729,                 0.6454,                0.72659,                 0.3494,                 2.0398,                 2.1736,                  1.874,               0.001045,               0.001045,               0.001045
                     45,                 1.2056,                0.68501,                 1.1077,                0.69729,                 0.6454,                0.72659,                 0.3494,                 2.0398,                 2.1736,                  1.874,              0.0010434,              0.0010434,              0.0010434
                     46,                 1.1154,                0.67426,                 1.0963,                0.78052,                0.65453,                 0.8358,                0.41823,                 1.8213,                 2.9654,                 1.6498,              0.0010419,              0.0010419,              0.0010419
                     47,                  1.178,                 0.7238,                 1.1031,                0.96427,                0.90037,                0.96883,                0.59041,                 1.5108,                 1.0082,                 1.3672,              0.0010403,              0.0010403,              0.0010403
                     48,                 1.2134,                0.69661,                 1.1409,                0.90227,                0.84383,                0.95101,                0.63449,                 1.3569,                 1.0015,                 1.2294,              0.0010387,              0.0010387,              0.0010387
                     49,                 1.2036,                0.69521,                 1.1363,                0.90227,                0.84383,                0.95101,                0.63449,                 1.3569,                 1.0015,                 1.2294,              0.0010372,              0.0010372,              0.0010372
                     50,                 1.2618,                0.71176,                 1.0969,                0.87775,                0.85573,                0.88656,                0.54081,                 1.3905,                 1.2317,                 1.2658,              0.0010356,              0.0010356,              0.0010356
                     51,                 1.3853,                0.78089,                 1.2182,                0.87184,                0.80806,                 0.9415,                0.57647,                  1.387,                 1.0851,                 1.2492,               0.001034,               0.001034,               0.001034
                     52,                 1.2399,                0.70908,                 1.1082,                0.88186,                 0.8922,                0.94718,                0.62755,                 1.2886,                0.84652,                 1.1919,              0.0010324,              0.0010324,              0.0010324
                     53,                 1.1543,                0.70344,                 1.0733,                0.88186,                 0.8922,                0.94718,                0.62755,                 1.2886,                0.84652,                 1.1919,              0.0010309,              0.0010309,              0.0010309
                     54,                 1.2646,                0.72711,                 1.1127,                0.85509,                0.90717,                0.93566,                 0.6012,                  1.367,                0.79611,                 1.2617,              0.0010293,              0.0010293,              0.0010293
                     55,                 1.1782,                0.69299,                 1.1655,                0.93535,                0.95418,                0.99029,                0.63474,                 1.3482,                0.71422,                 1.2548,              0.0010277,              0.0010277,              0.0010277
                     56,                  1.204,                0.69071,                   1.11,                  0.953,                0.93537,                0.97148,                0.58117,                 1.5052,                0.68707,                 1.4256,              0.0010262,              0.0010262,              0.0010262
                     57,                   1.26,                0.66783,                 1.1399,                  0.953,                0.93537,                0.97148,                0.58117,                 1.5052,                0.68707,                 1.4256,              0.0010246,              0.0010246,              0.0010246
                     58,                 1.1709,                0.65317,                 1.1154,                0.90591,                0.84189,                0.96982,                0.61698,                  1.352,                0.72152,                 1.2871,               0.001023,               0.001023,               0.001023
                     59,                 1.1405,                0.62085,                 1.1124,                0.95323,                0.88275,                  0.995,                0.69681,                 1.2036,                0.61912,                 1.1842,              0.0010214,              0.0010214,              0.0010214
                     60,                 1.1865,                0.66774,                 1.1194,                 0.8025,                0.94364,                0.95928,                 0.5876,                 1.4452,                0.94274,                 1.3422,              0.0010199,              0.0010199,              0.0010199
                     61,                  1.143,                0.65597,                 1.0932,                 0.8025,                0.94364,                0.95928,                 0.5876,                 1.4452,                0.94274,                 1.3422,              0.0010183,              0.0010183,              0.0010183
                     62,                 1.2076,                  0.689,                 1.0858,                0.84325,                0.90135,                0.95127,                0.56137,                 1.5139,                0.77835,                 1.4299,              0.0010167,              0.0010167,              0.0010167
                     63,                 1.1917,                0.58897,                 1.1011,                0.96746,                      1,                  0.995,                0.62829,                 1.3942,                0.55837,                 1.3277,              0.0010152,              0.0010152,              0.0010152
                     64,                 1.1832,                0.73906,                 1.1415,                0.89418,                 0.8869,                0.96737,                0.60591,                  1.461,                0.79484,                 1.3634,              0.0010136,              0.0010136,              0.0010136
                     65,                 1.2949,                0.64537,                 1.1333,                0.89418,                 0.8869,                0.96737,                0.60591,                  1.461,                0.79484,                 1.3634,               0.001012,               0.001012,               0.001012
                     66,                 1.2151,                0.66361,                 1.1075,                0.87425,                0.71155,                 0.7769,                0.45754,                 1.5791,                 1.4944,                 1.4273,              0.0010104,              0.0010104,              0.0010104
                     67,                 1.2232,                0.67619,                 1.0888,                0.79691,                 0.7632,                0.82486,                0.49076,                  1.556,                 1.4544,                 1.4403,              0.0010089,              0.0010089,              0.0010089
                     68,                 1.2856,                0.64414,                 1.1354,                0.79243,                0.85047,                0.94065,                0.56211,                 1.5516,                 1.1324,                 1.4455,              0.0010073,              0.0010073,              0.0010073
                     69,                 1.1361,                0.58084,                 1.0711,                0.79243,                0.85047,                0.94065,                0.56211,                 1.5516,                 1.1324,                 1.4455,              0.0010057,              0.0010057,              0.0010057
                     70,                 1.1748,                 0.6499,                 1.1374,                0.87591,                0.96679,                0.98803,                0.56932,                 1.6039,                0.88416,                  1.507,              0.0010042,              0.0010042,              0.0010042
                     71,                 1.1857,                0.65704,                 1.0955,                0.97996,                0.98814,                  0.995,                0.50401,                 1.8223,                0.86111,                 1.7063,              0.0010026,              0.0010026,              0.0010026
                     72,                 1.3757,                0.66619,                 1.1809,                0.93864,                0.98861,                 0.9915,                0.54033,                 1.7277,                0.69058,                 1.5997,               0.001001,               0.001001,               0.001001
                     73,                 1.2583,                0.71543,                 1.1416,                0.93864,                0.98861,                 0.9915,                0.54033,                 1.7277,                0.69058,                 1.5997,             0.00099944,             0.00099944,             0.00099944
                     74,                  1.182,                 0.6279,                 1.1506,                0.92153,                0.94822,                0.97289,                0.57981,                 1.4926,                0.70344,                 1.4049,             0.00099787,             0.00099787,             0.00099787
                     75,                 1.2059,                0.71469,                 1.1215,                0.90305,                0.90205,                0.93542,                0.56061,                 1.5023,                0.86001,                 1.3878,              0.0009963,              0.0009963,              0.0009963
                     76,                 1.1414,                0.66548,                 1.0717,                0.85973,                0.92132,                0.95292,                0.56853,                 1.5652,                0.84056,                 1.4181,             0.00099473,             0.00099473,             0.00099473
                     77,                 1.1962,                 0.6439,                 1.1037,                0.85973,                0.92132,                0.95292,                0.56853,                 1.5652,                0.84056,                 1.4181,             0.00099315,             0.00099315,             0.00099315
                     78,                 1.1159,                0.60683,                 1.0574,                0.89314,                0.93883,                0.95894,                0.56386,                 1.6155,                0.70246,                 1.4864,             0.00099158,             0.00099158,             0.00099158
                     79,                 1.1042,                0.58644,                 1.0822,                0.89722,                 0.9084,                0.94385,                0.55536,                 1.5925,                0.63072,                 1.4576,             0.00099001,             0.00099001,             0.00099001
                     80,                 1.1298,                0.57342,                 1.0585,                0.94134,                 0.9106,                0.93208,                0.56969,                 1.4982,                 0.6637,                 1.3599,             0.00098844,             0.00098844,             0.00098844
                     81,                 1.1431,                0.65342,                  1.143,                0.94134,                 0.9106,                0.93208,                0.56969,                 1.4982,                 0.6637,                 1.3599,             0.00098687,             0.00098687,             0.00098687
                     82,                 1.1739,                0.62273,                 1.1133,                0.92682,                0.93243,                0.97397,                0.56783,                 1.6051,                0.68046,                 1.4163,              0.0009853,              0.0009853,              0.0009853
                     83,                 1.1771,                0.62051,                 1.1236,                0.82775,                0.94379,                0.96981,                0.58347,                 1.4985,                0.74329,                  1.317,             0.00098373,             0.00098373,             0.00098373
                     84,                 1.1094,                 0.5805,                 1.0965,                0.91502,                0.99171,                0.99271,                0.57438,                 1.5106,                0.64821,                 1.3218,             0.00098216,             0.00098216,             0.00098216
                     85,                 1.2148,                0.60139,                 1.0706,                0.91502,                0.99171,                0.99271,                0.57438,                 1.5106,                0.64821,                 1.3218,             0.00098058,             0.00098058,             0.00098058
                     86,                 1.1478,                0.59637,                 1.0874,                0.92786,                0.98308,                0.99377,                0.59641,                 1.5357,                0.62036,                 1.3096,             0.00097901,             0.00097901,             0.00097901
                     87,                  1.122,                0.55756,                 1.1208,                0.90023,                 0.9545,                0.97403,                0.56126,                 1.6018,                0.76001,                 1.3128,             0.00097744,             0.00097744,             0.00097744
                     88,                 1.1083,                 0.5591,                 1.0792,                0.80044,                 0.9194,                0.93738,                0.55676,                 1.5487,                 0.8823,                 1.2839,             0.00097587,             0.00097587,             0.00097587
                     89,                 1.1259,                0.55932,                 1.0976,                0.80044,                 0.9194,                0.93738,                0.55676,                 1.5487,                 0.8823,                 1.2839,              0.0009743,              0.0009743,              0.0009743
                     90,                 1.1235,                0.54984,                  1.105,                0.88261,                0.95095,                 0.9609,                0.59509,                 1.4514,                0.69781,                 1.2471,             0.00097273,             0.00097273,             0.00097273
                     91,                 1.0831,                0.59476,                 1.0591,                0.87772,                0.97825,                 0.9911,                0.65379,                 1.2903,                0.57496,                  1.168,             0.00097116,             0.00097116,             0.00097116
                     92,                  1.192,                0.56111,                 1.0784,                0.93362,                 0.9158,                0.98293,                0.64945,                 1.3513,                  0.597,                 1.2013,             0.00096959,             0.00096959,             0.00096959
                     93,                 1.0981,                0.58432,                 1.0919,                0.93362,                 0.9158,                0.98293,                0.64945,                 1.3513,                  0.597,                 1.2013,             0.00096801,             0.00096801,             0.00096801
                     94,                 1.1491,                0.59618,                 1.1029,                0.87964,                0.91016,                0.92642,                0.53667,                 1.5729,                0.70696,                 1.3279,             0.00096644,             0.00096644,             0.00096644
                     95,                 1.1316,                0.57209,                 1.0416,                0.85167,                0.88313,                0.89285,                  0.507,                 1.5998,                0.83535,                 1.3335,             0.00096487,             0.00096487,             0.00096487
                     96,                 1.1378,                0.64191,                  1.099,                0.80916,                0.86334,                0.91413,                0.55786,                 1.4782,                 0.8605,                 1.2649,              0.0009633,              0.0009633,              0.0009633
                     97,                  1.188,                0.57155,                 1.0646,                0.80916,                0.86334,                0.91413,                0.55786,                 1.4782,                 0.8605,                 1.2649,             0.00096173,             0.00096173,             0.00096173
                     98,                 1.0676,                0.55024,                 1.0467,                 0.8011,                0.86734,                0.95204,                0.59638,                 1.4354,                0.78994,                 1.2669,             0.00096016,             0.00096016,             0.00096016
                     99,                 1.1106,                0.56233,                  1.056,                0.84005,                0.92122,                 0.9653,                0.60079,                 1.4035,                0.67073,                 1.2556,             0.00095859,             0.00095859,             0.00095859
                    100,                 1.0935,                0.55159,                 1.0692,                0.92401,                0.89129,                0.97915,                0.64228,                 1.3626,                0.59445,                 1.2246,             0.00095702,             0.00095702,             0.00095702
                    101,                 1.1438,                0.54818,                 1.0808,                0.92401,                0.89129,                0.97915,                0.64228,                 1.3626,                0.59445,                 1.2246,             0.00095544,             0.00095544,             0.00095544
                    102,                 1.0506,                0.53613,                 1.0695,                0.83381,                0.91784,                0.97742,                0.62766,                 1.4165,                0.70074,                 1.2664,             0.00095387,             0.00095387,             0.00095387
                    103,                 1.1022,                0.56248,                 1.0641,                 0.9218,                0.95149,                 0.9911,                0.59858,                 1.5072,                0.56581,                 1.3278,              0.0009523,              0.0009523,              0.0009523
                    104,                 1.0934,                0.58037,                 1.0646,                0.95909,                0.95927,                0.98555,                0.58839,                 1.5456,                0.52795,                 1.3386,             0.00095073,             0.00095073,             0.00095073
                    105,                 1.1584,                0.55015,                 1.1442,                0.95909,                0.95927,                0.98555,                0.58839,                 1.5456,                0.52795,                 1.3386,             0.00094916,             0.00094916,             0.00094916
                    106,                 1.1178,                0.54393,                 1.0749,                0.95129,                0.98656,                  0.995,                0.64872,                 1.3989,                0.49652,                 1.2534,             0.00094759,             0.00094759,             0.00094759
                    107,                 1.0954,                0.53295,                 1.0569,                0.93471,                0.96968,                   0.98,                0.66101,                 1.2996,                0.48726,                 1.2056,             0.00094602,             0.00094602,             0.00094602
                    108,                 1.1128,                0.55308,                 1.0927,                0.94517,                0.95264,                  0.995,                0.61279,                 1.4543,                0.52993,                 1.3273,             0.00094445,             0.00094445,             0.00094445
                    109,                 1.1529,                0.58941,                 1.0608,                0.94517,                0.95264,                  0.995,                0.61279,                 1.4543,                0.52993,                 1.3273,             0.00094287,             0.00094287,             0.00094287
                    110,                 1.0294,                0.51405,                 1.0434,                0.96261,                      1,                  0.995,                0.60579,                   1.47,                0.51348,                 1.3476,              0.0009413,              0.0009413,              0.0009413
                    111,                 1.0834,                0.52773,                 1.0862,                0.98251,                      1,                  0.995,                 0.6288,                 1.4443,                 0.5389,                  1.302,             0.00093973,             0.00093973,             0.00093973
                    112,                 1.0915,                 0.5022,                 1.0794,                0.95318,                0.96812,                0.96838,                0.65292,                 1.3323,                0.54532,                 1.2114,             0.00093816,             0.00093816,             0.00093816
                    113,                 1.0306,                0.50714,                 1.0642,                0.95318,                0.96812,                0.96838,                0.65292,                 1.3323,                0.54532,                 1.2114,             0.00093659,             0.00093659,             0.00093659
                    114,                 1.1072,                0.56394,                 1.0843,                0.93087,                0.93275,                0.94479,                0.61108,                 1.3463,                0.61669,                 1.2348,             0.00093502,             0.00093502,             0.00093502
                    115,                 1.1353,                0.57792,                 1.0838,                0.90278,                0.93984,                0.93757,                0.57402,                  1.448,                0.64434,                 1.2862,             0.00093345,             0.00093345,             0.00093345
                    116,                 1.0637,                0.54016,                 1.0496,                0.88627,                0.83822,                0.93497,                0.54604,                   1.57,                0.81627,                 1.3796,             0.00093188,             0.00093188,             0.00093188
                    117,                 1.1149,                0.60336,                 1.0549,                0.88627,                0.83822,                0.93497,                0.54604,                   1.57,                0.81627,                 1.3796,              0.0009303,              0.0009303,              0.0009303
                    118,                 1.0797,                0.53106,                 1.0671,                0.81676,                0.86911,                0.89185,                0.52414,                  1.581,                0.89862,                 1.3754,             0.00092873,             0.00092873,             0.00092873
                    119,                 1.1442,                 0.5199,                 1.0825,                0.84612,                0.80249,                0.89908,                0.52165,                 1.5302,                0.92956,                 1.3431,             0.00092716,             0.00092716,             0.00092716
                    120,                  1.089,                0.55154,                 1.0798,                0.81856,                0.83986,                0.88105,                0.53062,                 1.4626,                0.90805,                 1.2916,             0.00092559,             0.00092559,             0.00092559
                    121,                 1.1611,                0.55262,                 1.1554,                0.81856,                0.83986,                0.88105,                0.53062,                 1.4626,                0.90805,                 1.2916,             0.00092402,             0.00092402,             0.00092402
                    122,                 1.1107,                0.57359,                 1.0845,                0.80156,                0.84871,                0.92664,                0.59928,                 1.3374,                0.85943,                 1.2067,             0.00092245,             0.00092245,             0.00092245
                    123,                 1.1386,                 0.5492,                  1.086,                0.80238,                0.96958,                0.98293,                0.62258,                 1.3974,                0.74912,                 1.2335,             0.00092088,             0.00092088,             0.00092088
                    124,                 1.0567,                0.50963,                 1.0481,                0.88954,                0.95181,                0.98642,                0.57169,                 1.6129,                0.60125,                 1.3837,              0.0009193,              0.0009193,              0.0009193
                    125,                 1.0667,                0.53482,                 1.0559,                0.88954,                0.95181,                0.98642,                0.57169,                 1.6129,                0.60125,                 1.3837,             0.00091773,             0.00091773,             0.00091773
                    126,                 1.1797,                0.52818,                  1.116,                0.98492,                      1,                  0.995,                 0.5147,                 1.7952,                0.53555,                  1.536,             0.00091616,             0.00091616,             0.00091616
                    127,                 1.0582,                0.53123,                 1.0751,                0.93492,                0.96666,                0.98533,                0.52082,                 1.7451,                0.60321,                 1.5141,             0.00091459,             0.00091459,             0.00091459
                    128,                 1.1642,                 0.5721,                 1.1327,                0.92214,                0.97475,                 0.9915,                 0.5609,                 1.6437,                0.57178,                 1.4354,             0.00091302,             0.00091302,             0.00091302
                    129,                 1.0448,                0.57734,                 1.0666,                0.92214,                0.97475,                 0.9915,                 0.5609,                 1.6437,                0.57178,                 1.4354,             0.00091145,             0.00091145,             0.00091145
                    130,                 1.0261,                0.52485,                 1.0274,                0.96589,                0.97645,                  0.995,                0.58229,                 1.5462,                0.52992,                 1.3675,             0.00090988,             0.00090988,             0.00090988
                    131,                 1.0419,                0.53916,                   1.02,                0.95679,                0.99974,                  0.995,                0.61349,                 1.4849,                0.50681,                 1.3343,             0.00090831,             0.00090831,             0.00090831
                    132,                 1.0898,                0.54488,                 1.0957,                0.98089,                0.98007,                  0.995,                0.62701,                 1.3986,                0.49129,                  1.277,             0.00090673,             0.00090673,             0.00090673
                    133,                 1.1238,                0.57462,                 1.0798,                0.98089,                0.98007,                  0.995,                0.62701,                 1.3986,                0.49129,                  1.277,             0.00090516,             0.00090516,             0.00090516
