                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.67853,                0.35746,                0.89882,                0.96049,                0.96588,                0.98956,                0.81588,                  0.811,                0.36814,                0.91251,             0.00053172,             0.00053172,             0.00053172
                    161,                0.65015,                0.33737,                0.91454,                0.96049,                0.96588,                0.98956,                0.81588,                  0.811,                0.36814,                0.91251,             0.00052806,             0.00052806,             0.00052806
                    162,                 0.6549,                0.35498,                0.87912,                 0.9629,                0.96613,                0.98668,                0.79831,                0.84439,                0.38227,                0.92696,             0.00052439,             0.00052439,             0.00052439
                    163,                0.68953,                0.35533,                0.90859,                0.96763,                 0.9688,                 0.9935,                0.79195,                0.84703,                0.36214,                0.93381,             0.00052073,             0.00052073,             0.00052073
                    164,                0.66746,                   0.35,                0.93123,                0.96899,                0.98182,                0.99083,                0.79026,                0.81804,                0.34302,                0.92076,             0.00051706,             0.00051706,             0.00051706
                    165,                0.65639,                0.36306,                0.90042,                0.96899,                0.98182,                0.99083,                0.79026,                0.81804,                0.34302,                0.92076,             0.00051339,             0.00051339,             0.00051339
                    166,                0.65919,                0.35911,                0.88579,                0.96869,                0.98182,                0.98112,                0.79424,                0.81831,                0.34744,                0.91626,             0.00050973,             0.00050973,             0.00050973
                    167,                0.68318,                0.36903,                0.91232,                 0.9703,                 0.9803,                0.98528,                0.79191,                0.82158,                0.34019,                0.91421,             0.00050606,             0.00050606,             0.00050606
                    168,                 0.6578,                0.35463,                0.91024,                0.96983,                0.97579,                0.99083,                0.81229,                0.81912,                0.34241,                0.91197,             0.00050239,             0.00050239,             0.00050239
                    169,                0.62989,                0.34385,                0.89824,                0.96983,                0.97579,                0.99083,                0.81229,                0.81912,                0.34241,                0.91197,             0.00049873,             0.00049873,             0.00049873
                    170,                0.65938,                0.36329,                0.90824,                0.96672,                 0.9741,                0.98956,                0.79245,                0.83541,                0.35371,                0.91934,             0.00049506,             0.00049506,             0.00049506
                    171,                0.69908,                0.36731,                0.90173,                0.94616,                0.97341,                0.98956,                0.79791,                0.82462,                0.36382,                0.92138,              0.0004914,              0.0004914,              0.0004914
                    172,                0.66063,                0.37036,                0.87213,                0.93677,                0.97338,                0.99223,                0.80285,                0.79583,                0.37557,                0.91658,             0.00048773,             0.00048773,             0.00048773
                    173,                0.62307,                0.34813,                0.88848,                0.93677,                0.97338,                0.99223,                0.80285,                0.79583,                0.37557,                0.91658,             0.00048406,             0.00048406,             0.00048406
                    174,                0.64547,                0.35537,                0.90026,                0.91483,                0.99289,                0.98956,                0.81275,                0.79813,                0.37954,                0.91588,              0.0004804,              0.0004804,              0.0004804
                    175,                0.62002,                0.34699,                0.89479,                0.94009,                0.97941,                 0.9913,                0.81916,                 0.8079,                0.38156,                0.91104,             0.00047673,             0.00047673,             0.00047673
                    176,                0.65755,                0.36371,                0.90341,                0.95562,                0.97183,                 0.9935,                0.81605,                0.81718,                0.36119,                0.90993,             0.00047306,             0.00047306,             0.00047306
                    177,                0.65171,                0.35218,                0.87912,                0.95562,                0.97183,                 0.9935,                0.81605,                0.81718,                0.36119,                0.90993,              0.0004694,              0.0004694,              0.0004694
                    178,                0.62899,                0.34558,                0.87218,                0.95299,                0.97222,                0.99223,                0.80215,                0.82089,                0.35683,                0.91268,             0.00046573,             0.00046573,             0.00046573
                    179,                0.64835,                0.34363,                0.92171,                0.95904,                0.97245,                 0.9935,                0.80428,                0.82172,                 0.3641,                0.91538,             0.00046206,             0.00046206,             0.00046206
                    180,                0.65923,                0.36831,                0.89153,                0.96477,                0.97321,                0.99223,                0.80191,                0.82476,                0.36532,                0.91825,              0.0004584,              0.0004584,              0.0004584
                    181,                0.62269,                0.33494,                0.88463,                0.96477,                0.97321,                0.99223,                0.80191,                0.82476,                0.36532,                0.91825,             0.00045473,             0.00045473,             0.00045473
                    182,                0.66661,                0.36347,                0.90285,                0.96747,                0.97376,                0.98956,                0.81377,                0.82886,                 0.3605,                0.92012,             0.00045107,             0.00045107,             0.00045107
                    183,                0.66141,                0.36198,                0.90752,                0.97248,                0.97378,                 0.9935,                0.81762,                0.82923,                0.33672,                0.91763,              0.0004474,              0.0004474,              0.0004474
                    184,                0.62986,                0.36092,                0.88735,                0.97279,                0.97156,                0.99083,                0.80968,                0.82932,                0.34941,                0.91551,             0.00044373,             0.00044373,             0.00044373
                    185,                0.63057,                0.34932,                0.88274,                0.97279,                0.97156,                0.99083,                0.80968,                0.82932,                0.34941,                0.91551,             0.00044007,             0.00044007,             0.00044007
                    186,                0.67617,                0.36043,                0.91079,                0.97376,                  0.975,                0.99083,                0.80196,                0.83438,                0.34278,                0.91677,              0.0004364,              0.0004364,              0.0004364
                    187,                0.63305,                0.34896,                 0.8747,                0.95918,                  0.975,                0.99083,                0.81121,                0.82034,                0.32914,                0.91629,             0.00043273,             0.00043273,             0.00043273
                    188,                0.62584,                0.34373,                0.89136,                0.98058,                0.98648,                  0.995,                0.81473,                0.80138,                0.32155,                 0.9186,             0.00042907,             0.00042907,             0.00042907
                    189,                0.57837,                0.32226,                0.86755,                0.98058,                0.98648,                  0.995,                0.81473,                0.80138,                0.32155,                 0.9186,              0.0004254,              0.0004254,              0.0004254
                    190,                0.60545,                0.35638,                0.88283,                0.98491,                0.98406,                  0.995,                0.82354,                0.79324,                0.31708,                0.91919,             0.00042174,             0.00042174,             0.00042174
                    191,                0.63737,                0.33546,                0.89939,                0.97248,                0.98289,                  0.995,                0.82778,                0.80045,                0.32812,                0.91764,             0.00041807,             0.00041807,             0.00041807
                    192,                0.62215,                0.36067,                0.88909,                0.96926,                0.98289,                  0.995,                0.82078,                0.81332,                0.33402,                0.91641,              0.0004144,              0.0004144,              0.0004144
                    193,                0.59173,                0.33585,                0.88312,                0.96926,                0.98289,                  0.995,                0.82078,                0.81332,                0.33402,                0.91641,             0.00041074,             0.00041074,             0.00041074
                    194,                 0.6269,                0.36318,                0.89838,                0.96888,                0.98279,                  0.995,                0.81837,                0.82506,                0.33683,                0.91747,             0.00040707,             0.00040707,             0.00040707
                    195,                0.60848,                0.33684,                0.87729,                0.95874,                0.97869,                0.99083,                0.82333,                0.81604,                0.32499,                0.91568,              0.0004034,              0.0004034,              0.0004034
                    196,                0.60245,                 0.3394,                0.88486,                0.94261,                0.97699,                0.99083,                0.81894,                0.80409,                0.32523,                0.91418,             0.00039974,             0.00039974,             0.00039974
                    197,                0.60943,                0.33127,                0.88794,                0.94261,                0.97699,                0.99083,                0.81894,                0.80409,                0.32523,                0.91418,             0.00039607,             0.00039607,             0.00039607
                    198,                0.57459,                0.30822,                0.85899,                0.93253,                0.97451,                0.99083,                0.81657,                0.80928,                 0.3414,                0.91521,             0.00039241,             0.00039241,             0.00039241
                    199,                0.60706,                0.32576,                0.89543,                0.92348,                0.98807,                0.99083,                0.80869,                0.83816,                0.34989,                0.91973,             0.00038874,             0.00038874,             0.00038874
                    200,                0.59499,                0.31916,                0.89163,                0.92304,                0.99589,                0.99083,                0.80535,                0.84478,                0.35274,                 0.9191,             0.00038507,             0.00038507,             0.00038507
                    201,                0.64212,                0.33011,                 0.9133,                0.92304,                0.99589,                0.99083,                0.80535,                0.84478,                0.35274,                 0.9191,             0.00038141,             0.00038141,             0.00038141
                    202,                0.58514,                0.33111,                0.88537,                0.93137,                0.99471,                0.99083,                0.81449,                0.82683,                0.34373,                0.91478,             0.00037774,             0.00037774,             0.00037774
                    203,                0.56732,                0.30617,                0.87269,                0.93407,                0.99567,                0.99083,                0.81342,                0.81515,                0.32662,                  0.913,             0.00037407,             0.00037407,             0.00037407
                    204,                0.60915,                0.35247,                0.88954,                0.96015,                0.98182,                0.99083,                0.82133,                0.80659,                0.31491,                0.91258,             0.00037041,             0.00037041,             0.00037041
                    205,                0.60181,                0.31095,                0.89322,                0.96015,                0.98182,                0.99083,                0.82133,                0.80659,                0.31491,                0.91258,             0.00036674,             0.00036674,             0.00036674
                    206,                0.59065,                0.34228,                0.88135,                0.97397,                0.98325,                  0.995,                0.81795,                0.80873,                0.31468,                0.91436,             0.00036307,             0.00036307,             0.00036307
                    207,                0.60992,                0.33795,                0.87711,                0.97183,                0.98328,                  0.995,                0.81268,                0.81309,                0.31955,                0.91466,             0.00035941,             0.00035941,             0.00035941
                    208,                0.61029,                0.34192,                0.88719,                0.97229,                0.98338,                  0.995,                0.81906,                0.82542,                 0.3284,                0.91887,             0.00035574,             0.00035574,             0.00035574
                    209,                0.60998,                0.34039,                0.88669,                0.97229,                0.98338,                  0.995,                0.81906,                0.82542,                 0.3284,                0.91887,             0.00035208,             0.00035208,             0.00035208
                    210,                0.63982,                0.36366,                0.88917,                0.97256,                0.98414,                  0.995,                0.81289,                0.84798,                  0.329,                0.92869,             0.00034841,             0.00034841,             0.00034841
                    211,                0.62098,                0.33247,                0.89295,                   0.97,                0.98182,                 0.9935,                0.81018,                0.84075,                0.32406,                0.93083,             0.00034474,             0.00034474,             0.00034474
                    212,                0.59412,                0.32219,                0.89886,                0.95221,                0.99919,                0.99083,                0.80977,                0.84052,                0.32206,                0.93483,             0.00034108,             0.00034108,             0.00034108
                    213,                0.60306,                0.33733,                0.86163,                0.95221,                0.99919,                0.99083,                0.80977,                0.84052,                0.32206,                0.93483,             0.00033741,             0.00033741,             0.00033741
                    214,                0.59054,                0.34966,                0.87426,                0.96808,                0.94494,                0.99233,                0.80805,                0.84736,                0.35208,                0.93956,             0.00033374,             0.00033374,             0.00033374
                    215,                 0.5637,                0.31716,                0.86913,                 0.9648,                0.94528,                0.99233,                0.80493,                 0.8533,                0.37631,                0.94136,             0.00033008,             0.00033008,             0.00033008
                    216,                0.62947,                0.36509,                 0.9124,                0.97261,                0.95345,                0.99233,                0.80982,                0.84972,                0.34806,                0.93919,             0.00032641,             0.00032641,             0.00032641
                    217,                0.60321,                0.34078,                0.90133,                0.97261,                0.95345,                0.99233,                0.80982,                0.84972,                0.34806,                0.93919,             0.00032275,             0.00032275,             0.00032275
                    218,                0.57929,                0.32234,                0.85973,                0.98005,                0.96642,                0.99233,                0.80601,                0.85079,                0.33545,                0.93786,             0.00031908,             0.00031908,             0.00031908
                    219,                0.52818,                0.30519,                0.86145,                0.94336,                0.99364,                0.99083,                0.80037,                0.86177,                0.33479,                0.94411,             0.00031541,             0.00031541,             0.00031541
                    220,                 0.5966,                0.32886,                0.88043,                0.93715,                  0.991,                0.99083,                 0.8006,                0.85919,                0.33591,                0.94668,             0.00031175,             0.00031175,             0.00031175
                    221,                0.59002,                0.33021,                0.86883,                0.93715,                  0.991,                0.99083,                 0.8006,                0.85919,                0.33591,                0.94668,             0.00030808,             0.00030808,             0.00030808
                    222,                0.51119,                0.28352,                0.83562,                0.95356,                0.97277,                0.99083,                0.81524,                 0.8475,                0.33403,                0.94478,             0.00030441,             0.00030441,             0.00030441
                    223,                0.59343,                0.32635,                0.88725,                0.94342,                0.98894,                0.99083,                0.80413,                0.84699,                0.33253,                0.94478,             0.00030075,             0.00030075,             0.00030075
                    224,                0.53131,                0.29932,                  0.856,                0.94095,                0.99354,                0.99083,                0.79885,                0.84854,                0.33839,                0.94468,             0.00029708,             0.00029708,             0.00029708
                    225,                0.56974,                0.30651,                 0.8785,                0.94095,                0.99354,                0.99083,                0.79885,                0.84854,                0.33839,                0.94468,             0.00029342,             0.00029342,             0.00029342
                    226,                0.57589,                 0.3336,                0.87943,                0.93596,                0.99734,                0.99083,                0.80022,                0.84412,                0.33951,                0.94113,             0.00028975,             0.00028975,             0.00028975
                    227,                0.55162,                0.30491,                0.87978,                0.97045,                0.96688,                0.99083,                 0.8009,                0.83781,                 0.3376,                0.94007,             0.00028608,             0.00028608,             0.00028608
                    228,                0.56919,                0.31775,                0.88408,                0.97052,                0.96612,                0.99083,                0.80456,                0.83223,                0.33674,                0.93697,             0.00028242,             0.00028242,             0.00028242
                    229,                0.56901,                0.30135,                0.88958,                0.97052,                0.96612,                0.99083,                0.80456,                0.83223,                0.33674,                0.93697,             0.00027875,             0.00027875,             0.00027875
                    230,                0.58404,                0.31523,                0.87189,                0.96849,                0.96625,                0.99083,                0.81011,                0.82285,                0.33983,                0.93194,             0.00027508,             0.00027508,             0.00027508
                    231,                0.56975,                0.29877,                0.87072,                0.94916,                0.96652,                0.99083,                0.80952,                 0.8096,                0.34408,                0.92817,             0.00027142,             0.00027142,             0.00027142
                    232,                0.53078,                0.30227,                0.84531,                0.96802,                0.96529,                0.99083,                0.80985,                0.80456,                0.34706,                0.92561,             0.00026775,             0.00026775,             0.00026775
                    233,                0.53655,                0.29383,                0.87601,                0.96802,                0.96529,                0.99083,                0.80985,                0.80456,                0.34706,                0.92561,             0.00026408,             0.00026408,             0.00026408
                    234,                0.59535,                0.32719,                0.88974,                0.96966,                0.96221,                0.99083,                0.81174,                 0.8029,                0.34621,                0.92467,             0.00026042,             0.00026042,             0.00026042
                    235,                0.54816,                0.29742,                0.91434,                0.96604,                0.97918,                 0.9935,                0.81323,                 0.8099,                 0.3337,                0.92463,             0.00025675,             0.00025675,             0.00025675
                    236,                0.55901,                0.29782,                0.89676,                0.98063,                0.97074,                 0.9935,                0.81872,                0.82888,                0.32593,                0.92908,             0.00025309,             0.00025309,             0.00025309
                    237,                0.56011,                0.30752,                0.87937,                0.98063,                0.97074,                 0.9935,                0.81872,                0.82888,                0.32593,                0.92908,             0.00024942,             0.00024942,             0.00024942
                    238,                0.52869,                 0.2905,                0.85428,                0.97607,                0.97255,                 0.9935,                0.81964,                0.83421,                0.31845,                0.92905,             0.00024575,             0.00024575,             0.00024575
                    239,                0.56749,                0.33125,                0.87227,                 0.9795,                0.97253,                 0.9935,                 0.8246,                0.82092,                 0.3187,                0.92859,             0.00024209,             0.00024209,             0.00024209
                    240,                0.52544,                0.30377,                0.85008,                0.98214,                0.97227,                 0.9935,                0.81244,                0.81217,                0.32779,                0.93282,             0.00023842,             0.00023842,             0.00023842
                    241,                0.55742,                0.30878,                0.87106,                0.98214,                0.97227,                 0.9935,                0.81244,                0.81217,                0.32779,                0.93282,             0.00023475,             0.00023475,             0.00023475
                    242,                0.59387,                0.32596,                0.91025,                0.98456,                0.97203,                 0.9935,                0.81415,                0.82084,                0.33361,                0.94054,             0.00023109,             0.00023109,             0.00023109
                    243,                0.56886,                0.31868,                0.88852,                0.98586,                0.98463,                  0.995,                0.81843,                0.82453,                0.33485,                0.94364,             0.00022742,             0.00022742,             0.00022742
                    244,                0.53782,                0.29449,                0.86107,                 0.9868,                0.98502,                  0.995,                0.81299,                0.82243,                0.32403,                0.94146,             0.00022376,             0.00022376,             0.00022376
                    245,                0.51893,                0.29887,                0.84939,                 0.9868,                0.98502,                  0.995,                0.81299,                0.82243,                0.32403,                0.94146,             0.00022009,             0.00022009,             0.00022009
                    246,                0.51042,                0.28776,                0.87615,                0.98796,                 0.9826,                  0.995,                0.81578,                 0.8308,                0.31543,                0.93929,             0.00021642,             0.00021642,             0.00021642
                    247,                0.52678,                0.29246,                0.86737,                0.98554,                0.98207,                  0.995,                0.81387,                0.83576,                0.31652,                0.93764,             0.00021276,             0.00021276,             0.00021276
                    248,                0.53443,                0.28933,                0.85741,                 0.9822,                0.97962,                  0.995,                0.81509,                0.82606,                0.31226,                0.93359,             0.00020909,             0.00020909,             0.00020909
                    249,                0.53942,                0.29066,                0.86858,                 0.9822,                0.97962,                  0.995,                0.81509,                0.82606,                0.31226,                0.93359,             0.00020542,             0.00020542,             0.00020542
                    250,                  0.502,                0.27188,                0.85908,                 0.9796,                  0.977,                  0.995,                0.82099,                0.81803,                 0.3121,                0.93249,             0.00020176,             0.00020176,             0.00020176
                    251,                 0.5497,                0.29494,                  0.884,                0.98077,                0.97552,                  0.995,                0.82232,                0.81852,                0.31057,                0.93346,             0.00019809,             0.00019809,             0.00019809
                    252,                0.51755,                0.28125,                0.85252,                0.97746,                0.97455,                  0.995,                 0.8222,                0.82554,                0.31287,                0.93445,             0.00019442,             0.00019442,             0.00019442
                    253,                 0.5096,                0.30004,                0.87642,                0.97746,                0.97455,                  0.995,                 0.8222,                0.82554,                0.31287,                0.93445,             0.00019076,             0.00019076,             0.00019076
                    254,                0.52203,                0.29702,                0.87427,                0.97505,                0.97517,                  0.995,                0.82593,                0.83244,                 0.3086,                0.93356,             0.00018709,             0.00018709,             0.00018709
                    255,                0.51787,                0.28335,                0.86653,                0.97508,                0.97764,                  0.995,                0.82105,                0.84143,                0.31285,                0.93286,             0.00018343,             0.00018343,             0.00018343
                    256,                0.48091,                0.26694,                0.84884,                0.97479,                0.98086,                  0.995,                0.81607,                0.85027,                0.31125,                0.93439,             0.00017976,             0.00017976,             0.00017976
                    257,                0.48849,                0.26735,                 0.8595,                0.97479,                0.98086,                  0.995,                0.81607,                0.85027,                0.31125,                0.93439,             0.00017609,             0.00017609,             0.00017609
                    258,                0.47812,                0.26103,                0.87534,                0.97454,                0.98334,                  0.995,                0.80897,                0.85562,                0.31693,                0.93714,             0.00017243,             0.00017243,             0.00017243
                    259,                0.54922,                0.29334,                0.85269,                 0.9743,                0.98301,                  0.995,                0.81268,                0.84288,                0.31424,                0.93575,             0.00016876,             0.00016876,             0.00016876
                    260,                0.51668,                0.29563,                 0.8533,                 0.9773,                0.98103,                  0.995,                0.81123,                0.83074,                0.30896,                0.93527,             0.00016509,             0.00016509,             0.00016509
                    261,                0.48749,                0.26802,                0.86272,                 0.9773,                0.98103,                  0.995,                0.81123,                0.83074,                0.30896,                0.93527,             0.00016143,             0.00016143,             0.00016143
                    262,                0.47768,                 0.2744,                0.85716,                0.98183,                0.97887,                  0.995,                0.81193,                0.82639,                0.30647,                 0.9355,             0.00015776,             0.00015776,             0.00015776
                    263,                 0.4972,                0.27713,                0.86206,                0.98393,                0.97736,                  0.995,                0.81555,                0.82669,                0.30559,                0.93597,              0.0001541,              0.0001541,              0.0001541
                    264,                 0.4734,                 0.2712,                0.83851,                0.98515,                0.97792,                  0.995,                0.81409,                0.82566,                0.30625,                0.93547,             0.00015043,             0.00015043,             0.00015043
                    265,                0.47156,                0.26093,                0.85035,                0.98515,                0.97792,                  0.995,                0.81409,                0.82566,                0.30625,                0.93547,             0.00014676,             0.00014676,             0.00014676
                    266,                0.47912,                0.27655,                0.86355,                0.98356,                 0.9823,                  0.995,                0.81073,                 0.8251,                0.30519,                 0.9367,              0.0001431,              0.0001431,              0.0001431
                    267,                0.44918,                 0.2536,                0.82645,                0.98105,                0.98992,                  0.995,                0.81158,                0.82534,                0.30524,                 0.9368,             0.00013943,             0.00013943,             0.00013943
                    268,                0.47972,                0.26797,                0.86012,                0.97993,                0.98972,                  0.995,                0.81299,                0.83003,                0.30886,                0.94003,             0.00013576,             0.00013576,             0.00013576
                    269,                0.46182,                0.27104,                 0.8394,                0.97993,                0.98972,                  0.995,                0.81299,                0.83003,                0.30886,                0.94003,              0.0001321,              0.0001321,              0.0001321
                    270,                0.45513,                0.25663,                0.85253,                0.97955,                0.99124,                  0.995,                0.81253,                0.83537,                0.31152,                0.94244,             0.00012843,             0.00012843,             0.00012843
                    271,                0.48008,                0.26369,                0.87271,                0.97881,                 0.9892,                  0.995,                0.80847,                0.84033,                0.31862,                0.94379,             0.00012477,             0.00012477,             0.00012477
                    272,                 0.4661,                0.27544,                 0.8638,                0.97792,                0.97724,                  0.995,                0.81182,                0.84918,                0.31838,                0.94749,              0.0001211,              0.0001211,              0.0001211
                    273,                0.45641,                0.26675,                0.84381,                0.97792,                0.97724,                  0.995,                0.81182,                0.84918,                0.31838,                0.94749,             0.00011743,             0.00011743,             0.00011743
                    274,                0.47658,                0.26441,                0.85781,                0.97016,                0.97507,                  0.995,                0.81406,                0.85458,                0.32403,                0.94973,             0.00011377,             0.00011377,             0.00011377
                    275,                0.47969,                0.27409,                0.86486,                0.96244,                0.97426,                  0.995,                 0.8117,                0.86187,                0.33125,                0.95286,              0.0001101,              0.0001101,              0.0001101
                    276,                0.45454,                0.25703,                 0.8455,                 0.9587,                0.97415,                  0.995,                0.80992,                0.86697,                 0.3354,                0.95468,             0.00010643,             0.00010643,             0.00010643
                    277,                0.47366,                0.26437,                0.85634,                 0.9587,                0.97415,                  0.995,                0.80992,                0.86697,                 0.3354,                0.95468,             0.00010277,             0.00010277,             0.00010277
                    278,                0.42469,                0.24422,                0.84066,                0.95636,                0.97411,                  0.995,                0.80265,                0.87024,                0.33792,                0.95559,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    279,                0.44852,                0.25962,                0.84676,                0.95777,                0.97419,                  0.995,                0.80588,                0.86782,                0.33361,                0.95388,             9.5435e-05,             9.5435e-05,             9.5435e-05
                    280,                0.47671,                0.27335,                0.87754,                 0.9622,                0.97416,                  0.995,                0.80946,                0.86145,                0.32833,                0.95069,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    281,                0.43117,                0.25344,                0.84777,                 0.9622,                0.97416,                  0.995,                0.80946,                0.86145,                0.32833,                0.95069,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    282,                0.44579,                0.25469,                0.85479,                0.95827,                0.97417,                  0.995,                 0.8077,                0.85501,                0.32961,                0.94817,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    283,                0.46734,                0.26023,                0.84081,                0.95956,                0.97419,                  0.995,                0.80948,                0.84933,                0.33033,                0.94698,              8.077e-05,              8.077e-05,              8.077e-05
                    284,                0.44967,                0.25362,                 0.8424,                0.95758,                0.97404,                  0.995,                0.81601,                0.84697,                0.33638,                0.94676,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    285,                0.45098,                0.25496,                0.86461,                0.95758,                0.97404,                  0.995,                0.81601,                0.84697,                0.33638,                0.94676,             7.3437e-05,             7.3437e-05,             7.3437e-05
                    286,                 0.4465,                0.25414,                0.84654,                 0.9585,                0.97399,                  0.995,                0.81618,                0.84632,                0.34064,                0.94706,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    287,                 0.4553,                0.26095,                0.84729,                0.96345,                0.97405,                  0.995,                0.81201,                0.84627,                0.33867,                0.94752,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    288,                0.47608,                0.26183,                 0.8636,                0.96876,                0.97396,                  0.995,                0.81275,                0.84636,                 0.3323,                0.94803,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    289,                0.43671,                0.24072,                0.84904,                0.96876,                0.97396,                  0.995,                0.81275,                0.84636,                 0.3323,                0.94803,             5.8772e-05,             5.8772e-05,             5.8772e-05
                    290,                  0.438,                0.25273,                0.84287,                0.97217,                0.97408,                  0.995,                0.81282,                0.84765,                0.33151,                0.94855,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    291,                0.41812,                0.22146,                0.85256,                0.97593,                 0.9744,                  0.995,                0.81119,                0.85112,                0.32481,                0.94997,             5.1439e-05,             5.1439e-05,             5.1439e-05
                    292,                0.41992,                0.23004,                0.85516,                0.97873,                 0.9752,                  0.995,                0.80932,                0.85494,                0.32233,                0.95165,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    293,                0.38455,                0.21453,                 0.8217,                0.97873,                 0.9752,                  0.995,                0.80932,                0.85494,                0.32233,                0.95165,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    294,                0.41095,                0.22695,                0.82464,                0.98122,                0.97573,                  0.995,                0.80877,                0.86212,                0.31909,                0.95485,              4.044e-05,              4.044e-05,              4.044e-05
                    295,                0.39552,                 0.2194,                0.83213,                0.98561,                0.97716,                  0.995,                0.80551,                0.86869,                0.31482,                0.95823,             3.6774e-05,             3.6774e-05,             3.6774e-05
                    296,                0.43305,                0.23997,                0.87714,                 0.9873,                0.97852,                  0.995,                0.80613,                0.87337,                0.31278,                0.96156,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    297,                 0.3856,                0.21454,                0.81686,                 0.9873,                0.97852,                  0.995,                0.80613,                0.87337,                0.31278,                0.96156,             2.9442e-05,             2.9442e-05,             2.9442e-05
                    298,                 0.4354,                0.24527,                0.83107,                0.98714,                0.97977,                  0.995,                0.80346,                0.87627,                0.31329,                0.96373,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    299,                0.37315,                0.20408,                0.79229,                0.98722,                0.98169,                  0.995,                0.80539,                0.87696,                0.31087,                0.96533,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    300,                0.42971,                0.23492,                0.86205,                0.98626,                0.98364,                  0.995,                0.80524,                0.87586,                0.31278,                0.96621,             1.8443e-05,             1.8443e-05,             1.8443e-05
